1-31,CP3,C3,F5,PO3,PO4,F6,C4,CP4,Marker
6.0,-112694.2890625,-52451.73828125,490527.8125,50658.94921875,490376.8125,490495.96875,-84542.7578125,-125634.6015625,0
7.0,-112887.0,-49868.43359375,490903.0,52063.0859375,490751.90625,490870.8125,-84361.7734375,-124677.453125,0
8.0,-112925.7578125,-43575.83984375,490973.53125,52523.88671875,490821.65625,490941.15625,-84199.1640625,-123739.5546875,0
9.0,-112736.4609375,-44737.97265625,490653.75,51429.94921875,490502.34375,490621.6875,-84305.3125,-124403.3984375,0
10.0,-112661.359375,-51395.953125,490477.0,50603.08984375,490325.65625,490444.75,-84526.8671875,-125558.6953125,0
11.0,-112847.375,-51459.72265625,490794.90625,51671.34765625,490643.34375,490762.84375,-84435.46875,-125038.1484375,0
12.0,-112959.828125,-44857.3984375,491000.96875,52567.140625,490849.8125,490969.03125,-84219.1484375,-123838.328125,0
13.0,-112797.75,-43492.7578125,490743.71875,51725.86328125,490592.375,490711.0625,-84255.5625,-124092.0,0
14.0,-112628.7734375,-49756.1171875,490474.25,50616.3671875,490322.90625,490442.125,-84458.5390625,-125321.7890625,0
15.0,-112770.7265625,-52439.33203125,490686.0625,51222.75,490534.53125,490654.34375,-84456.859375,-125332.1171875,0
16.0,-112957.609375,-46564.7578125,490999.0,52466.0859375,490848.0,490967.625,-84224.1796875,-124027.2890625,0
17.0,-112858.4375,-42883.76171875,490846.46875,52067.30859375,490695.84375,490815.21875,-84170.3359375,-123805.875,0
18.0,-112654.25,-47840.34765625,490512.9375,50803.5859375,490361.3125,490481.5625,-84369.0859375,-124965.59375,0
19.0,-112733.1796875,-52679.1875,490584.8125,50886.265625,490432.875,490553.5,-84499.9765625,-125511.21875,0
20.0,-112937.4921875,-48449.48046875,490949.875,52235.953125,490798.125,490917.75,-84290.765625,-124346.203125,0
21.0,-112914.765625,-42978.51171875,490919.875,52360.80859375,490768.53125,490888.09375,-84182.9375,-123722.7265625,0
22.0,-112706.421875,-45914.3203125,490574.96875,51096.1484375,490423.53125,490542.84375,-84350.7109375,-124644.734375,0
23.0,-112675.9140625,-52165.14453125,490499.25,50655.73046875,490348.3125,490467.46875,-84529.1484375,-125589.4765625,0
24.0,-112881.5078125,-50330.109375,490857.125,51895.3125,490706.65625,490825.28125,-84388.3984375,-124729.6953125,0
25.0,-112947.2890625,-43852.84375,490970.90625,52505.3828125,490819.96875,490938.8125,-84222.640625,-123721.515625,0
26.0,-112771.6640625,-44340.19921875,490659.84375,51438.6015625,490508.4375,490627.59375,-84327.9140625,-124309.2578125,0
27.0,-112656.9375,-50974.4453125,490458.40625,50554.6796875,490307.0,490426.375,-84548.1875,-125504.25,0
28.0,-112823.03125,-51767.57421875,490750.5625,51526.77734375,490599.15625,490718.375,-84484.6875,-125131.21875,0
29.0,-112950.9765625,-45282.52734375,490985.0625,52480.97265625,490833.71875,490953.09375,-84268.234375,-123866.5546875,0
30.0,-112824.7109375,-43254.91015625,490756.8125,51802.2421875,490605.34375,490724.4375,-84306.9921875,-124016.9609375,0
31.0,-112635.9453125,-49234.49609375,490466.0,50645.06640625,490314.125,490433.9375,-84506.078125,-125221.2109375,0
0.0,-112748.9375,-52575.9921875,490645.78125,51154.62109375,490494.21875,490613.4375,-84540.609375,-125386.1640625,0
1.0,-112918.1796875,-47053.72265625,490974.0625,52471.1171875,490822.46875,490941.6875,-84305.1171875,-124079.796875,0
2.0,-112850.59375,-42802.625,490855.125,52187.94140625,490703.4375,490822.65625,-84244.6328125,-123747.53125,0
3.0,-112664.9140625,-47280.7734375,490509.90625,50888.8125,490358.15625,490477.375,-84447.609375,-124874.8671875,0
4.0,-112713.328125,-52628.09375,490537.53125,50791.515625,490385.59375,490504.875,-84569.71875,-125540.1875,0
5.0,-112921.875,-49009.79296875,490909.6875,52161.65625,490758.28125,490877.65625,-84384.3046875,-124435.859375,0
6.0,-112943.3984375,-43204.0859375,490912.84375,52317.15625,490761.25,490880.1875,-84273.8671875,-123696.0390625,0
7.0,-112755.578125,-45477.45703125,490582.46875,51163.13671875,490431.0,490549.46875,-84418.1015625,-124555.3515625,0
8.0,-112725.6640625,-51949.16015625,490461.15625,50571.10546875,490310.03125,490429.03125,-84615.78125,-125606.2421875,0
9.0,-112947.953125,-50815.38671875,490808.03125,51762.20703125,490657.09375,490776.25,-84499.4375,-124887.671875,0
10.0,-113038.953125,-44239.484375,490950.0,52444.8984375,490798.4375,490917.8125,-84318.390625,-123799.96875,0
11.0,-112882.578125,-44051.2578125,490660.125,51475.8828125,490508.5625,490628.34375,-84417.296875,-124289.9453125,0
12.0,-112768.1171875,-50615.8984375,490426.4375,50532.88671875,490274.625,490394.71875,-84647.09375,-125532.140625,0
13.0,-112950.90625,-52181.5703125,490683.71875,51311.8671875,490532.25,490652.0625,-84639.25,-125321.453125,0
14.0,-113110.1640625,-45857.4609375,490956.625,52401.37890625,490805.34375,490924.5,-84415.890625,-124045.2578125,0
15.0,-112986.78125,-43168.140625,490753.0625,51803.8515625,490601.78125,490721.0625,-84418.9765625,-124072.6171875,0
16.0,-112826.515625,-48853.75390625,490434.9375,50562.1875,490283.9375,490403.09375,-84661.1796875,-125335.0703125,0
17.0,-112934.140625,-52833.55078125,490565.5,50879.4921875,490414.34375,490533.71875,-84740.640625,-125662.8984375,0
18.0,-113120.9609375,-47756.53125,490915.40625,52199.41015625,490764.125,490883.6875,-84506.546875,-124400.7890625,0
19.0,-113075.296875,-43025.58203125,490827.96875,52043.4375,490676.34375,490796.375,-84427.6953125,-123979.28125,0
20.0,-112876.2734375,-46943.41796875,490478.46875,50746.9921875,490327.46875,490446.875,-84602.0390625,-125035.796875,0
21.0,-112897.4609375,-52655.71875,490478.0625,50563.9296875,490327.125,490446.34375,-84752.1015625,-125831.7421875,0
22.0,-113094.0,-49646.55078125,490850.28125,51938.62890625,490699.21875,490818.78125,-84554.5625,-124801.0390625,0
23.0,-113105.5390625,-43500.19921875,490900.90625,52280.14453125,490749.4375,490869.34375,-84388.734375,-123941.859375,0
24.0,-112911.546875,-45101.546875,490571.28125,51107.94921875,490420.40625,490539.75,-84504.875,-124692.4140625,0
25.0,-112838.7265625,-51709.76953125,490420.78125,50382.27734375,490269.71875,490389.34375,-84703.4921875,-125793.125,0
26.0,-113012.53125,-51291.94921875,490763.84375,51547.1640625,490612.4375,490731.8125,-84579.5078125,-125181.375,0
27.0,-113066.9140625,-44627.0625,490954.8125,52446.84375,490803.625,490922.84375,-84336.96875,-123976.2578125,0
28.0,-112896.7890625,-43685.5390625,490682.5,51530.46484375,490531.71875,490650.65625,-84381.4921875,-124292.09375,0
29.0,-112743.171875,-50076.9765625,490431.46875,50472.3359375,490280.78125,490399.59375,-84587.28125,-125509.078125,0
30.0,-112875.1328125,-52342.234375,490662.34375,51156.83203125,490511.375,490630.46875,-84568.578125,-125420.359375,0
31.0,-113038.8828125,-46255.09765625,490962.59375,52381.73046875,490811.65625,490931.28125,-84340.65625,-124146.984375,0
0.0,-112935.1484375,-42925.53515625,490788.65625,51902.01953125,490638.3125,490757.34375,-84311.28125,-124037.8203125,0
1.0,-112732.90625,-48160.203125,490459.5,50678.52734375,490309.0,490428.03125,-84504.8046875,-125226.4375,0
2.0,-112791.6484375,-52673.62109375,490559.8125,50855.3515625,490408.59375,490527.625,-84576.625,-125650.6953125,0
3.0,-112979.40625,-48090.12890625,490928.9375,52252.984375,490777.59375,490896.75,-84343.40625,-124416.078125,0
4.0,-112946.2109375,-42870.1484375,490881.0625,52264.921875,490729.84375,490849.21875,-84236.921875,-123862.671875,0
5.0,-112734.046875,-46154.515625,490534.125,51030.8359375,490383.1875,490502.8125,-84390.9453125,-124837.8515625,0
6.0,-112744.375,-52269.01171875,490479.46875,50591.828125,490328.3125,490447.5625,-84565.890625,-125720.1640625,0
7.0,-112958.078125,-49971.96875,490853.4375,51919.1171875,490702.5625,490821.65625,-84405.359375,-124805.265625,0
8.0,-113002.875,-43602.9296875,490937.375,52415.328125,490786.1875,490905.875,-84242.6171875,-123855.625,0
9.0,-112835.703125,-44531.44140625,490613.4375,51242.46484375,490462.625,490581.9375,-84372.640625,-124505.0546875,0
10.0,-112747.9296875,-51163.5390625,490433.75,50470.92578125,490283.40625,490402.75,-84587.28125,-125672.4921875,0
11.0,-112925.4921875,-51506.2578125,490741.1875,51515.9140625,490590.5,490709.75,-84515.53125,-125231.46875,0
12.0,-113051.2890625,-44944.76953125,490957.375,52444.62890625,490806.625,490925.84375,-84309.8125,-124068.59375,0
13.0,-112896.4609375,-43340.9453125,490712.09375,51687.91015625,490560.8125,490680.21875,-84342.328125,-124321.59375,0
14.0,-112742.2265625,-49554.48046875,490422.59375,50502.10546875,490271.71875,490391.09375,-84572.328125,-125577.40625,0
15.0,-112893.1015625,-52509.3359375,490623.03125,51059.1328125,490471.90625,490590.96875,-84616.7890625,-125666.25,0
16.0,-113086.890625,-46793.28125,490940.40625,52320.109375,490789.125,490907.875,-84391.28125,-124393.078125,0
17.0,-113018.296875,-42932.51171875,490794.6875,51932.52734375,490643.28125,490762.5,-84357.8203125,-124182.1171875,0
18.0,-112821.0234375,-47673.3828125,490463.3125,50725.6015625,490312.03125,490431.53125,-84545.375,-125349.0859375,0
19.0,-112897.328125,-52726.796875,490509.84375,50700.58984375,490358.5,490477.65625,-84675.0625,-125935.6171875,0
20.0,-113120.21875,-48762.4921875,490878.03125,52039.28125,490727.3125,490845.78125,-84482.8125,-124783.7421875,0
21.0,-113116.6015625,-43172.76953125,490868.1875,52187.94140625,490716.96875,490835.65625,-84368.015625,-124101.5234375,0
22.0,-112910.3359375,-45867.046875,490514.28125,50926.765625,490363.0,490481.875,-84529.3515625,-124986.1796875,0
23.0,-112896.7265625,-52223.6171875,490421.34375,50382.8828125,490270.40625,490389.15625,-84738.4296875,-125994.0859375,0
24.0,-113116.8671875,-50632.796875,490782.8125,51686.1015625,490632.15625,490750.84375,-84605.859375,-125216.046875,0
25.0,-113194.046875,-44130.921875,490904.65625,52296.5703125,490754.1875,490872.75,-84425.8125,-124182.65625,0
26.0,-113017.6953125,-44367.0234375,490599.84375,51280.21484375,490448.90625,490567.375,-84520.359375,-124711.5234375,0
27.0,-112919.59375,-51009.37890625,490378.09375,50302.953125,490226.9375,490345.96875,-84753.78125,-125903.9609375,0
28.0,-113110.4296875,-52111.56640625,490660.90625,51195.58984375,490509.5,490629.21875,-84715.0234375,-125586.59375,0
29.0,-113243.46875,-45687.9453125,490915.71875,52232.53515625,490764.65625,490883.625,-84491.1953125,-124324.6796875,0
30.0,-113103.453125,-43413.83203125,490697.34375,51602.55078125,490546.125,490665.28125,-84493.40625,-124425.9296875,0
31.0,-112932.8671875,-49316.97265625,490393.3125,50426.46875,490241.5,490360.71875,-84720.1875,-125674.8359375,0
0.0,-113056.3203125,-52912.33984375,490547.9375,50845.62890625,490396.59375,490515.8125,-84787.0390625,-125891.4921875,0
1.0,-113276.6640625,-47609.2109375,490881.0625,52112.50390625,490729.65625,490849.15625,-84588.421875,-124628.84375,0
2.0,-113228.984375,-43193.95703125,490774.25,51872.24609375,490622.90625,490742.25,-84533.5703125,-124272.375,0
3.0,-113037.34375,-47471.8828125,490421.46875,50579.6875,490270.1875,490390.03125,-84734.8046875,-125376.640625,0
4.0,-113079.515625,-52991.734375,490430.53125,50399.98046875,490279.375,490399.21875,-84901.1015625,-126105.6640625,0
5.0,-113292.3515625,-49601.890625,490809.84375,51800.69921875,490659.375,490778.125,-84730.1796875,-125037.2734375,0
6.0,-113311.53125,-43664.015625,490831.09375,52031.1015625,490680.5625,490799.375,-84596.6015625,-124238.515625,0
7.0,-113098.828125,-45700.08203125,490498.5,50856.0234375,490347.96875,490467.0,-84712.34375,-125050.21875,0
8.0,-113041.765625,-52244.73828125,490367.21875,50207.734375,490216.34375,490335.90625,-84902.9140625,-126105.46875,0
9.0,-113251.109375,-51372.6171875,490713.6875,51390.51953125,490563.34375,490682.25,-84789.25,-125420.2265625,0
10.0,-113361.953125,-44812.26953125,490869.8125,52115.1875,490719.53125,490838.40625,-84611.21875,-124310.0625,0
11.0,-113214.5703125,-44364.9453125,490582.46875,51179.5,490432.125,490551.03125,-84702.6171875,-124751.0859375,0
12.0,-113066.9765625,-50844.69140625,490342.9375,50218.8671875,490192.0625,490311.03125,-84906.265625,-125967.328125,0
13.0,-113227.4453125,-52642.84375,490595.0625,50992.8828125,490444.0625,490563.28125,-84890.0390625,-125776.2265625,0
14.0,-113394.546875,-46435.87890625,490878.3125,52089.50390625,490727.4375,490846.40625,-84677.0703125,-124498.421875,0
15.0,-113282.359375,-43529.3671875,490684.9375,51561.84765625,490534.46875,490653.28125,-84672.9140625,-124480.921875,0
16.0,-113125.453125,-49077.5859375,490352.0,50209.34375,490201.59375,490320.46875,-84917.125,-125729.6875,0
17.0,-113237.765625,-53251.50390625,490471.5,50480.3125,490320.75,490439.625,-85001.28125,-126111.5703125,0
18.0,-113462.9375,-48409.71484375,490824.0,51829.53125,490672.84375,490792.0,-84802.6640625,-124884.7265625,0
19.0,-113448.1171875,-43524.13671875,490746.09375,51704.00390625,490595.46875,490714.21875,-84729.0390625,-124397.7734375,0
20.0,-113263.5859375,-47235.17578125,490394.65625,50441.15234375,490243.78125,490362.71875,-84923.8984375,-125447.515625,0
21.0,-113292.6171875,-53111.16015625,490363.0,50128.20703125,490211.90625,490330.8125,-85106.0859375,-126300.125,0
22.0,-113506.4609375,-50378.32421875,490737.15625,51483.7265625,490586.34375,490705.125,-84936.9765625,-125323.1328125,0
23.0,-113556.75,-44212.328125,490796.84375,51857.08984375,490646.03125,490764.84375,-84798.7109375,-124444.4375,0
24.0,-113366.046875,-45567.9140625,490469.28125,50713.6640625,490318.59375,490437.4375,-84920.1484375,-125154.2890625,0
25.0,-113302.9453125,-52175.203125,490303.65625,49948.56640625,490152.90625,490271.53125,-85145.984375,-126311.1875,0
26.0,-113496.265625,-52040.3515625,490626.3125,51068.72265625,490475.5,490594.34375,-85065.3203125,-125774.953125,0
27.0,-113581.6953125,-45448.0859375,490828.90625,51982.953125,490678.09375,490796.625,-84837.46875,-124565.7421875,0
28.0,-113416.46875,-44279.8515625,490565.78125,51152.9453125,490415.03125,490533.53125,-84875.015625,-124856.765625,0
29.0,-113283.5703125,-50608.25390625,490286.0,49993.359375,490135.40625,490254.03125,-85108.640625,-126106.3359375,0
30.0,-113428.7421875,-53113.83984375,490510.65625,50596.05078125,490359.5,490478.40625,-85117.2890625,-126075.359375,0
3.0,-113559.09375,-49063.4375,490778.46875,51692.26953125,490628.65625,490747.75,-84943.953125,-125117.609375,0
4.0,-113545.015625,-43731.40625,490736.15625,51727.80859375,490585.875,490705.3125,-84845.4453125,-124513.1015625,0
5.0,-113343.578125,-46820.7734375,490392.84375,50477.8984375,490241.6875,490361.125,-85006.515625,-125455.09375,0
6.0,-113323.9375,-52979.59765625,490328.125,50072.68359375,490176.96875,490296.34375,-85183.3359375,-126373.21875,0
7.0,-113532.2734375,-50922.0078125,490699.28125,51382.875,490548.34375,490667.15625,-85019.390625,-125490.234375,0
8.0,-113582.3671875,-44504.484375,490803.28125,51917.0390625,490652.875,490771.21875,-84824.2578125,-124482.390625,0
9.0,-113373.6875,-45150.96484375,490488.59375,50836.64453125,490337.96875,490456.75,-84892.453125,-125054.109375,0
10.0,-113274.78125,-51782.390625,490296.125,49961.70703125,490145.1875,490264.5625,-85104.4140625,-126248.09375,0
11.0,-113438.1328125,-52354.7734375,490599.5625,50984.97265625,490448.5625,490568.1875,-85023.140625,-125816.7890625,0
12.0,-113575.2578125,-45861.08203125,490828.21875,51928.4375,490677.9375,490796.90625,-84821.578125,-124590.8203125,0
13.0,-113448.453125,-44045.4921875,490590.84375,51183.3203125,490440.09375,490558.40625,-84854.296875,-124799.09375,0
14.0,-113276.2578125,-50087.50390625,490301.4375,50049.484375,490150.21875,490269.4375,-85052.375,-126014.8046875,0
15.0,-113401.3828125,-53236.484375,490487.78125,50554.8125,490337.125,490456.0,-85075.4453125,-126123.90625,0
16.0,-113577.3359375,-47633.484375,490819.84375,51839.79296875,490669.15625,490788.0625,-84843.03125,-124820.3515625,0
17.0,-113500.2890625,-43567.58984375,490687.875,51514.10546875,490537.0,490655.96875,-84788.984375,-124529.8671875,0
18.0,-113314.8828125,-48153.02734375,490346.15625,50246.55859375,490195.34375,490314.78125,-84992.6328125,-125689.390625,0
19.0,-113355.984375,-53319.43359375,490389.0,50273.58203125,490238.0625,490357.4375,-85120.90625,-126303.9453125,0
20.0,-113577.3359375,-49558.640625,490761.15625,51611.66796875,490610.28125,490729.4375,-84924.5703125,-125173.1328125,0
21.0,-113582.234375,-43862.296875,490758.75,51786.01171875,490608.09375,490727.03125,-84803.1328125,-124472.3359375,0
22.0,-113387.5,-46298.94921875,490415.90625,50557.0234375,490265.4375,490384.65625,-84947.03125,-125344.9921875,0
23.0,-113327.15625,-52644.51953125,490314.03125,50057.796875,490163.25,490282.53125,-85115.4765625,-126335.4609375,0
24.0,-113548.5703125,-51334.26171875,490667.75,51243.671875,490516.46875,490635.4375,-84991.8984375,-125580.828125,0
25.0,-113621.125,-44792.48828125,490810.65625,51959.21484375,490659.78125,490778.59375,-84804.5390625,-124512.90625,0
26.0,-113438.796875,-44755.7421875,490510.59375,50960.29296875,490360.03125,490478.65625,-84874.546875,-124987.1875,0
27.0,-113311.53125,-51321.51953125,490283.28125,49931.6015625,490132.78125,490251.46875,-85083.828125,-126181.703125,0
28.0,-113486.0078125,-52659.875,490557.78125,50790.9140625,490407.65625,490526.28125,-85044.1328125,-125920.0546875,0
29.0,-113631.515625,-46327.71875,490817.5625,51881.03125,490666.8125,490785.96875,-84827.0078125,-124636.953125,0
30.0,-113508.46875,-43836.8828125,490609.28125,51308.04296875,490458.09375,490577.4375,-84830.359375,-124677.859375,0
31.0,-113322.328125,-49580.03125,490294.0625,50077.71484375,490143.25,490261.8125,-85041.046875,-125919.390625,0
0.0,-113425.5234375,-53358.859375,490445.53125,50445.84765625,490294.53125,490413.34375,-85096.8359375,-126201.7578125,0
1.0,-113623.1328125,-48180.3203125,490791.15625,51824.63671875,490639.46875,490759.15625,-84875.5546875,-124952.1796875,0
2.0,-113587.6640625,-43615.6015625,490694.4375,51606.7734375,490543.15625,490662.53125,-84816.8828125,-124559.84375,0
3.0,-113385.625,-47657.55859375,490346.4375,50324.54296875,490195.5625,490314.90625,-84996.5859375,-125640.703125,0
4.0,-113396.21875,-53237.69140625,490345.75,50136.1171875,490194.75,490314.25,-85137.0,-126389.0390625,0
5.0,-113596.8515625,-50071.27734375,490726.375,51507.734375,490575.28125,490694.25,-84950.1875,-125339.6953125,0
6.0,-113623.40625,-44045.828125,490762.09375,51850.72265625,490611.09375,490730.125,-84822.984375,-124520.8125,0
7.0,-113445.234375,-45843.84765625,490422.59375,50613.953125,490271.25,490390.8125,-84978.1484375,-125307.84375,0
8.0,-113371.8125,-52367.046875,490284.46875,49952.92578125,490132.875,490252.03125,-85173.6796875,-126404.1953125,0
9.0,-113571.5703125,-51780.11328125,490618.53125,51088.7734375,490467.53125,490586.6875,-85059.3515625,-125763.8828125,0
10.0,-113659.34375,-45186.3046875,490802.125,51911.2734375,490651.71875,490770.4375,-84846.046875,-124606.4453125,0
11.0,-113508.46875,-44489.19921875,490519.21875,50977.39453125,490368.4375,490487.03125,-84911.09375,-124985.4453125,0
12.0,-113386.765625,-50909.6015625,490266.4375,49928.3828125,490115.09375,490233.3125,-85143.7734375,-126242.65625,0
13.0,-113531.9375,-52941.57421875,490506.15625,50636.28515625,490354.9375,490473.3125,-85130.4296875,-126117.265625,0
14.0,-113696.8984375,-46831.1015625,490804.875,51867.62109375,490654.21875,490772.90625,-84908.75,-124847.3046875,0
15.0,-113597.5234375,-43732.6796875,490615.46875,51351.83203125,490463.96875,490583.46875,-84891.8515625,-124769.7265625,0
16.0,-113399.171875,-49067.32421875,490290.5625,50073.35546875,490139.09375,490258.375,-85110.1796875,-125962.640625,0
17.0,-113459.1171875,-53380.7890625,490405.09375,50313.4140625,490254.5625,490373.375,-85186.5546875,-126355.3125,0
18.0,-113664.9140625,-48725.2109375,490761.84375,51634.6015625,490611.5625,490730.46875,-84987.671875,-125124.109375,0
19.0,-113652.9765625,-43690.234375,490702.84375,51582.76953125,490552.4375,490670.5,-84912.1015625,-124603.296875,0
20.0,-113452.0078125,-47147.19921875,490353.34375,50315.0234375,490202.8125,490320.8125,-85081.0078125,-125600.40625,0
21.0,-113441.28125,-53088.76171875,490310.8125,49985.58203125,490160.34375,490278.625,-85238.859375,-126449.1875,0
22.0,-113640.234375,-50613.484375,490686.28125,51337.01171875,490534.71875,490653.75,-85070.6875,-125512.8984375,0
23.0,-113683.75,-44350.52734375,490767.21875,51798.21875,490615.78125,490734.5625,-84909.953125,-124592.8359375,0
24.0,-113486.140625,-45433.87109375,490448.5625,50716.953125,490297.5625,490416.25,-85013.7578125,-125261.640625,0
25.0,-113391.125,-52030.296875,490269.84375,49902.23046875,490119.25,490237.875,-85217.6015625,-126400.3046875,0
26.0,-113600.875,-52188.546875,490585.15625,50937.765625,490434.75,490552.96875,-85159.0,-125921.0625,0
27.0,-113727.875,-45656.02734375,490793.5,51867.55078125,490643.5,490761.625,-84951.1953125,-124723.859375,0
28.0,-113579.078125,-44248.3359375,490537.8125,51049.2109375,490387.34375,490505.21875,-84979.3515625,-124953.921875,0
29.0,-113425.7265625,-50468.84765625,490259.25,49899.14453125,490108.0625,490226.1875,-85201.171875,-126190.4921875,0
30.0,-113553.6015625,-53210.1328125,490464.78125,50503.24609375,490313.5625,490432.25,-85217.3359375,-126209.9375,0
31.0,-113722.78125,-47410.5234375,490783.5,51767.640625,490632.4375,490751.25,-84985.0546875,-124905.1796875,0
0.0,-113614.8203125,-43696.46875,490636.4375,51418.55078125,490485.5,490604.1875,-84939.65625,-124684.6953125,2
1.0,-113418.484375,-48557.3046875,490297.5625,50129.48046875,490146.75,490265.5,-85126.203125,-125824.5,0
2.0,-113493.1796875,-53417.265625,490365.875,50193.921875,490215.125,490333.8125,-85238.1875,-126383.9453125,0
3.0,-113700.453125,-49303.09375,490737.5625,51582.09765625,490586.96875,490705.1875,-85035.078125,-125207.59375,0
4.0,-113677.6484375,-43825.75390625,490716.375,51687.84375,490565.84375,490683.84375,-84915.921875,-124547.4375,0
5.0,-113451.875,-46634.4296875,490371.71875,50478.4375,490221.25,490339.53125,-85049.2265625,-125465.7578125,0
