1-31,CP3,C3,F5,PO3,PO4,F6,C4,CP4,Marker
6.0,-8297.615234375,973.7760009765625,-2661.287841796875,222.62335205078125,643.9984130859375,-394.4188232421875,24673.103515625,-33001.765625,0
7.0,-8393.8388671875,403.739501953125,-3253.921875,-576.3396606445312,-143.9675750732422,-1019.1052856445312,23945.755859375,-33027.44921875,0
8.0,-8492.3427734375,-4736.64697265625,-7076.87451171875,-1510.0166015625,-1227.512939453125,-4500.61279296875,22632.546875,-33051.921875,0
9.0,-8418.4482421875,-5195.103515625,-7267.17724609375,-897.8024291992188,-652.0449829101562,-4642.8369140625,23077.458984375,-33026.375,0
10.0,-8303.7841796875,-154.2940673828125,-3496.1923828125,164.82174682617188,557.2289428710938,-1126.72900390625,24509.556640625,-32998.27734375,0
11.0,-8345.08984375,1368.1278076171875,-2475.74609375,-218.0635986328125,233.7545166015625,-327.09539794921875,24331.591796875,-33006.9296875,0
12.0,-8466.59375,-3479.29443359375,-6149.56787109375,-1376.9119873046875,-1058.5338134765625,-3639.556396484375,22888.02734375,-33031.13671875,0
13.0,-8449.0927734375,-5802.7578125,-7705.71826171875,-1245.617919921875,-1014.9478759765625,-5063.943359375,22773.49609375,-33029.99609375,0
14.0,-8338.65234375,-1580.424560546875,-4518.5166015625,-89.65283966064453,265.4716491699219,-2023.9278564453125,24183.802734375,-33017.390625,0
15.0,-8338.1162109375,1747.5262451171875,-2139.329833984375,-12.941658973693848,459.99884033203125,9.521842002868652,24568.900390625,-33021.4140625,0
17.0,-8472.8974609375,-5874.84228515625,-7819.779296875,-1441.35205078125,-1182.787109375,-5195.505859375,22576.01953125,-33045.88671875,0
18.0,-8364.4013671875,-3086.619140625,-5636.86328125,-386.9757080078125,-56.32638931274414,-3074.951416015625,23781.203125,-33022.55078125,0
19.0,-8322.9619140625,1521.6842041015625,-2246.14892578125,129.01425170898438,598.0655517578125,-69.60332489013672,24678.87109375,-33021.4140625,0
20.0,-8429.646484375,-585.5262451171875,-3956.05712890625,-881.5750732421875,-459.06005859375,-1649.290283203125,23629.189453125,-33042.3359375,0
21.0,-8489.7275390625,-5417.3916015625,-7492.9521484375,-1548.2381591796875,-1282.22998046875,-4887.6552734375,22559.322265625,-33046.4921875,0
22.0,-8404.9033203125,-4395.60400390625,-6623.91650390625,-658.8846435546875,-382.0806884765625,-4012.919921875,23371.49609375,-33031.26953125,0
23.0,-8319.7431640625,779.3828735351562,-2787.75390625,226.57960510253906,660.0916137695312,-506.6692810058594,24639.2421875,-33018.93359375,0
24.0,-8397.728515625,703.2752075195312,-3002.8671875,-445.5149230957031,1.8775463104248047,-798.5606689453125,24037.822265625,-33033.484375,0
25.0,-8499.517578125,-4459.57470703125,-6874.099609375,-1450.94091796875,-1160.5247802734375,-4306.5546875,22670.90234375,-33058.76171875,0
26.0,-8434.3408203125,-5369.71533203125,-7365.27880859375,-990.539794921875,-749.8115234375,-4718.9443359375,22993.37109375,-33041.26171875,0
27.0,-8318.201171875,-463.82098388671875,-3694.139404296875,103.93560028076172,491.24658203125,-1287.996826171875,24442.3671875,-33016.046875,0
28.0,-8359.640625,1489.6988525390625,-2373.9560546875,-152.48358154296875,310.13043212890625,-241.86819458007812,24385.03515625,-33027.91796875,0
29.0,-8482.4189453125,-3176.9423828125,-5933.314453125,-1297.786865234375,-959.7614135742188,-3460.72021484375,22947.83984375,-33053.59765625,0
30.0,-8467.3310546875,-5868.87451171875,-7756.2109375,-1242.3321533203125,-1012.2656860351562,-5136.22900390625,22718.17578125,-33046.625,0
31.0,-8344.1513671875,-1904.5025634765625,-4754.01416015625,-68.32927703857422,273.2500305175781,-2259.492919921875,24120.166015625,-33020.875,0
0.0,-8331.8125,1748.3309326171875,-2108.149169921875,74.6324691772461,541.873291015625,37.685035705566406,24633.33984375,-33021.61328125,0
1.0,-8454.1220703125,-1707.0919189453125,-4810.60888671875,-1066.7144775390625,-674.7767333984375,-2417.609130859375,23329.720703125,-33043.140625,0
2.0,-8486.6435546875,-5819.65576171875,-7769.08544921875,-1396.08984375,-1143.6939697265625,-5167.67822265625,22581.71875,-33047.83203125,0
3.0,-8377.142578125,-3407.478271484375,-5858.1455078125,-383.153564453125,-79.52749633789062,-3279.40283203125,23720.31640625,-33024.96484375,0
4.0,-8323.1630859375,1379.728271484375,-2342.70849609375,204.7196044921875,653.3861083984375,-125.52738189697266,24722.255859375,-33017.45703125,0
