1-31,CP3,C3,F5,PO3,PO4,F6,C4,CP4,Marker
26.0,-6354.9580078125,1576.6695556640625,-1619.517822265625,-122.30873107910156,184.9383087158203,140.14541625976562,29471.509765625,-30841.783203125,0
27.0,-6437.1005859375,-1417.010986328125,-3926.821044921875,-990.137451171875,-758.1934204101562,-2011.723876953125,28515.30078125,-30857.47265625,0
28.0,-6465.8671875,-5385.80859375,-6716.51953125,-1430.220947265625,-1344.256103515625,-4673.48095703125,27885.787109375,-30864.111328125,0
29.0,-6385.80322265625,-3374.084716796875,-5182.83251953125,-636.823486328125,-500.5002136230469,-3119.140869140625,28697.69140625,-30843.66015625,0
30.0,-6336.115234375,1168.839599609375,-1911.275146484375,-33.99699783325195,251.45709228515625,-104.40498352050781,29508.255859375,-30836.75390625,0
31.0,-6403.505859375,-137.79849243164062,-2982.080078125,-741.966064453125,-479.91424560546875,-1140.072998046875,28826.4375,-30849.494140625,0
0.0,-6460.16748046875,-4769.1689453125,-6329.20849609375,-1388.1102294921875,-1285.7169189453125,-4304.6103515625,27906.5078125,-30856.869140625,0
1.0,-6408.53515625,-4502.55712890625,-6021.693359375,-860.1844482421875,-768.251708984375,-3949.619873046875,28380.185546875,-30843.19140625,0
2.0,-6334.9755859375,279.21795654296875,-2544.6787109375,-59.7462043762207,188.02285766601562,-649.0275268554688,29423.83203125,-30825.421875,0
3.0,-6372.7275390625,922.679931640625,-2169.97412109375,-428.4828796386719,-142.15707397460938,-400.2526550292969,29140.45703125,-30829.9140625,0
4.0,-6456.41259765625,-3772.72802734375,-5610.1083984375,-1358.80712890625,-1223.221435546875,-3587.320556640625,28051.345703125,-30853.986328125,0
5.0,-6436.6982421875,-5213.81201171875,-6572.41796875,-1079.7232666015625,-1013.3385620117188,-4515.9013671875,28107.001953125,-30855.060546875,0
6.0,-6352.677734375,-925.8314819335938,-3451.868896484375,-137.93260192871094,61.62375259399414,-1482.188720703125,29209.591796875,-30835.748046875,0
7.0,-6362.19970703125,1516.9903564453125,-1721.5758056640625,-188.4922332763672,107.15425109863281,9.991229057312012,29353.291015625,-30840.708984375,0
8.0,-6444.4765625,-2456.970458984375,-4696.27978515625,-1115.73193359375,-928.4466552734375,-2737.931884765625,28288.185546875,-30852.17578125,0
9.0,-6441.92822265625,-5451.32177734375,-6793.0966796875,-1190.4984130859375,-1117.5423583984375,-4775.47216796875,27940.83984375,-30843.123046875,0
10.0,-6358.24365234375,-2283.364501953125,-4477.54541015625,-265.6057434082031,-92.13388061523438,-2483.99365234375,28937.279296875,-30822.203125,0
11.0,-6334.103515625,1549.7132568359375,-1704.879150390625,11.667609214782715,313.8184509277344,24.40810203552246,29495.6484375,-30817.576171875,0
12.0,-6420.671875,-1125.0526123046875,-3749.325927734375,-890.091064453125,-654.5931396484375,-1865.14111328125,28586.380859375,-30837.69140625,0
