1-31,CP3,C3,F5,PO3,PO4,F6,C4,CP4,Marker
0.0,-29401.837890625,14499.955078125,275214.09375,-35548.58984375,159010.671875,-73575.0078125,3897.853271484375,5223.80322265625,0
1.0,-29733.427734375,11186.15234375,266109.75,-42466.67578125,151747.578125,-80963.6875,2405.5390625,1141.0787353515625,0
2.0,-29819.2578125,9372.5771484375,253209.65625,-50157.10546875,143599.90625,-93866.9921875,1900.7474365234375,-1834.9661865234375,0
3.0,-29483.578125,12380.7412109375,259472.8125,-44666.42578125,149305.03125,-88932.3984375,3350.54833984375,1670.8150634765625,0
4.0,-29327.474609375,14822.423828125,274272.375,-35296.26171875,159145.515625,-74825.3828125,4116.9228515625,5399.89013671875,0
5.0,-29631.1015625,12156.642578125,270190.5,-39383.74609375,154893.75,-77106.9375,2822.3544921875,2506.99365234375,0
6.0,-29821.939453125,9381.763671875,255635.703125,-48678.671875,145104.015625,-91214.8203125,1816.861328125,-1567.751220703125,0
7.0,-29575.98046875,11237.5166015625,255849.015625,-47043.46484375,146771.015625,-91993.328125,2869.02490234375,272.84771728515625,0
8.0,-29307.626953125,14671.68359375,271740.84375,-36429.828125,157909.765625,-77398.2890625,4140.458984375,5045.50341796875,0
9.0,-29536.3515625,13119.0869140625,273416.9375,-36769.1953125,157602.84375,-74263.0625,3250.63623046875,3748.990478515625,0
10.0,-29809.53515625,9757.0712890625,259167.984375,-46352.4609375,147526.0625,-87533.3515625,1908.9281005859375,-866.353515625,0
11.0,-29678.708984375,10247.2451171875,253583.484375,-48667.67578125,145029.796875,-93760.5078125,2437.5244140625,-886.8724365234375,0
12.0,-29339.4765625,14098.8974609375,267872.40625,-38499.0859375,155668.765625,-81032.484375,4006.683837890625,4145.55517578125,0
13.0,-29456.623046875,13981.4833984375,275385.6875,-34828.484375,159544.5,-72739.09375,3666.445556640625,4752.80712890625,0
14.0,-29761.388671875,10485.7607421875,263425.84375,-43404.64453125,150529.53125,-83227.0,2165.4814453125,219.67291259765625,0
15.0,-29744.625,9618.267578125,253040.0,-49082.8828125,144481.75,-93912.5859375,2092.99462890625,-1605.5032958984375,0
16.0,-29383.666015625,13223.4912109375,263439.0,-41088.4921875,152819.734375,-85019.71875,3699.839111328125,2850.45068359375,0
17.0,-29352.150390625,14606.2373046875,275817.3125,-33839.5546875,160451.828125,-72715.0859375,3995.3515625,5359.12060546875,0
18.0,-29680.05078125,11382.087890625,267768.5625,-40245.94140625,153749.109375,-78983.078125,2530.79833984375,1507.13330078125,0
19.0,-29795.38671875,9315.2451171875,254294.734375,-48451.22265625,145087.25,-92369.0390625,1888.0069580078125,-1781.120849609375,0
