1-31,CP3,C3,F5,PO3,PO4,F6,C4,CP4,Marker
17.0,-29931.775390625,-7813.07373046875,-137022.53125,-47560.2578125,-15804.5146484375,-328783.4375,-21063.990234375,-56233.921875,0
18.0,-33223.44921875,-7840.70068359375,-139491.5625,-47489.44921875,-16374.751953125,-331139.28125,-20981.646484375,-59373.37890625,0
19.0,-36308.4609375,-7838.95703125,-141560.890625,-47490.1875,-16185.7900390625,-332670.5,-20979.43359375,-62472.73828125,0
20.0,-33570.9296875,-7807.23974609375,-139481.84375,-47557.109375,-15569.955078125,-330568.375,-21051.853515625,-59889.1015625,0
22.0,-31945.244140625,-7841.84033203125,-138648.546875,-47507.3515625,-16256.3994140625,-330304.90625,-20996.734375,-58115.82421875,0
23.0,-36001.8828125,-7859.67724609375,-141480.890625,-47494.8125,-16321.9794921875,-332609.9375,-20972.662109375,-62124.453125,0
24.0,-34753.8515625,-7837.28076171875,-140426.515625,-47562.7421875,-15703.4619140625,-331332.75,-21041.728515625,-61015.96484375,0
25.0,-30483.908203125,-7818.90771484375,-137463.34375,-47594.2578125,-15525.966796875,-328789.9375,-21078.7421875,-56807.77734375,0
10.0,-30465.8046875,-7828.7646484375,-137919.65625,-47633.28125,-15267.3349609375,-328551.4375,-21069.82421875,-56192.2109375,0
11.0,-30432.208984375,-7848.88134765625,-138124.640625,-47580.77734375,-15799.8203125,-329016.25,-21012.357421875,-55925.53125,0
13.0,-35721.79296875,-7881.60400390625,-141757.359375,-47595.3984375,-15668.861328125,-331839.15625,-21019.197265625,-61075.84375,0
14.0,-31615.599609375,-7856.927734375,-138814.109375,-47656.68359375,-15226.23046875,-329098.125,-21085.248046875,-56979.375,0
15.0,-29965.03515625,-7866.986328125,-137873.859375,-47618.26171875,-15598.990234375,-328496.65625,-21040.72265625,-55116.98046875,0
16.0,-33806.02734375,-7895.5517578125,-140723.578125,-47550.60546875,-16100.5634765625,-331099.78125,-20966.626953125,-58749.765625,0
18.0,-33192.40234375,-7869.80224609375,-140072.796875,-47655.2109375,-15240.982421875,-329970.78125,-21075.189453125,-58218.0859375,0
28.0,-31335.376953125,-7870.67431640625,-139423.296875,-47623.0234375,-15575.2529296875,-329271.71875,-21029.525390625,-55310.30078125,0
29.0,-35551.609375,-7895.9541015625,-142427.71875,-47574.33984375,-15976.6455078125,-331989.875,-20968.705078125,-59349.10546875,0
30.0,-36823.84765625,-7882.47607421875,-143102.15625,-47619.40234375,-15532.60546875,-332313.90625,-21013.029296875,-60675.32421875,0
31.0,-32910.50390625,-7856.123046875,-140226.015625,-47683.10546875,-15056.916015625,-329670.25,-21084.978515625,-56771.90234375,0
2.0,-37150.33984375,-7902.86083984375,-143268.859375,-47635.96484375,-15717.2080078125,-332603.4375,-21013.23046875,-60634.75390625,0
4.0,-30806.779296875,-7861.95703125,-138704.734375,-47694.7734375,-15259.0869140625,-328602.375,-21079.94921875,-54300.71875,0
19.0,-36548.046875,-7903.330078125,-142911.515625,-47660.3046875,-15844.2109375,-332532.84375,-20999.751953125,-60488.37109375,0
20.0,-33838.34765625,-7874.42919921875,-140847.15625,-47734.87109375,-15275.7841796875,-330491.75,-21077.40234375,-58001.83203125,0
21.0,-30140.451171875,-7868.46142578125,-138354.515625,-47742.24609375,-15348.8740234375,-328542.1875,-21088.599609375,-54403.58203125,0
22.0,-31991.84765625,-7897.02685546875,-139819.9375,-47675.52734375,-15982.009765625,-330175.78125,-21019.869140625,-56198.71484375,0
23.0,-36028.7734375,-7916.673828125,-142576.78125,-47660.5078125,-16062.4755859375,-332512.375,-20997.404296875,-60260.7890625,0
26.0,-30833.1328125,-7898.63623046875,-138885.984375,-47701.41015625,-15922.732421875,-329567.5,-21036.900390625,-55445.3515625,0
27.0,-35157.65625,-7921.43505859375,-141889.65625,-47659.09765625,-16244.3291015625,-332274.65625,-20984.1953125,-59731.18359375,0
2.0,-29747.5078125,-7895.81982421875,-137762.6875,-47759.01171875,-15893.630859375,-329007.28125,-21086.521484375,-55260.14453125,0
3.0,-32635.7109375,-7929.01220703125,-139879.6875,-47693.6328125,-16514.427734375,-331199.96875,-21015.912109375,-58123.53515625,0
5.0,-33756.7421875,-7906.61572265625,-140316.015625,-47768.80078125,-15876.3974609375,-331110.375,-21087.4609375,-59498.5703125,0
6.0,-29847.755859375,-7895.61865234375,-137610.203125,-47781.67578125,-15918.3740234375,-329046.625,-21101.20703125,-55842.18359375,0
7.0,-31293.466796875,-7928.6767578125,-138733.03125,-47727.02734375,-16546.8828125,-330475.09375,-21038.64453125,-57309.88671875,0
9.0,-34687.734375,-7927.4697265625,-140807.453125,-47770.54296875,-16161.650390625,-331847.0625,-21070.697265625,-60861.73828125,0
11.0,-30157.216796875,-7907.4873046875,-137719.828125,-47743.72265625,-16513.7578125,-329807.90625,-21052.123046875,-56760.03515625,0
12.0,-34365.265625,-7937.7294921875,-140659.328125,-47701.2109375,-16896.0390625,-332443.03125,-21002.970703125,-60920.20703125,0
13.0,-35261.7265625,-7925.8603515625,-141097.0625,-47750.49609375,-16457.296875,-332428.09375,-21055.072265625,-61922.015625,0
14.0,-31170.5546875,-7903.732421875,-138139.390625,-47813.99609375,-16074.5458984375,-329813.53125,-21117.09765625,-58146.73828125,0
15.0,-29365.494140625,-7918.61865234375,-136986.859375,-47781.4765625,-16499.67578125,-329306.8125,-21087.9296875,-56540.09375,0
16.0,-32984.53125,-7953.75537109375,-139559.5,-47724.546875,-17028.875,-331781.0,-21022.751953125,-60110.11328125,0
17.0,-35470.0703125,-7951.60986328125,-141125.703125,-47740.63671875,-16750.931640625,-332805.0625,-21033.48046875,-62598.1328125,0
18.0,-32233.447265625,-7930.755859375,-138698.5,-47812.25390625,-16250.4990234375,-330492.8125,-21114.484375,-59621.75,0
19.0,-29051.876953125,-7918.283203125,-136542.34375,-47794.21484375,-16458.97265625,-329034.34375,-21095.171875,-56710.34765625,0
0.0,-28797.939453125,-7937.259765625,-135771.078125,-47804.54296875,-16940.294921875,-329316.0,-21091.1484375,-57893.671875,0
2.0,-35021.73828125,-7971.32421875,-140016.9375,-47757.40234375,-17271.01171875,-332949.3125,-21029.123046875,-64020.37109375,0
4.0,-28733.90234375,-7941.81982421875,-135522.5625,-47835.7890625,-16908.376953125,-329182.09375,-21111.265625,-58282.66015625,0
5.0,-30908.435546875,-7964.88671875,-137126.1875,-47767.59375,-17509.728515625,-330993.90625,-21033.681640625,-60462.7578125,0
6.0,-34783.55859375,-7974.34130859375,-139726.921875,-47754.25,-17523.474609375,-333058.0,-21013.966796875,-64229.5859375,0
7.0,-33314.64453125,-7949.330078125,-138509.078125,-47821.171875,-16974.830078125,-331637.96875,-21079.8828125,-62925.359375,0
8.0,-29170.833984375,-7932.36474609375,-135616.4375,-47852.0859375,-16921.05078125,-329338.71875,-21108.716796875,-59119.640625,0
9.0,-29819.7265625,-7959.052734375,-136178.03125,-47803.8046875,-17513.349609375,-330321.5625,-21059.498046875,-59852.21875,0
11.0,-34259.921875,-7965.55712890625,-139042.96875,-47818.890625,-17254.716796875,-332375.65625,-21076.060546875,-64238.703125,0
13.0,-29145.017578125,-7963.076171875,-135521.890625,-47837.8671875,-17469.697265625,-329868.9375,-21094.099609375,-59606.4609375,0
15.0,-34792.67578125,-7978.2978515625,-139272.96875,-47805.8828125,-17533.869140625,-332875.625,-21053.931640625,-65105.86328125,0
17.0,-28733.1640625,-7948.7265625,-134946.828125,-47846.18359375,-17387.017578125,-329486.375,-21096.37890625,-59540.48046875,0
18.0,-31864.240234375,-7970.0498046875,-137166.421875,-47780.9375,-17931.3046875,-331748.5,-21021.8125,-62608.5234375,0
19.0,-34935.234375,-7960.86328125,-139164.0,-47783.75390625,-17789.349609375,-333168.3125,-21021.6796875,-65591.7421875,0
26.0,-29476.671875,-7921.56884765625,-135088.25,-47811.515625,-17872.966796875,-330242.21875,-21041.326171875,-61153.828125,0
27.0,-33616.328125,-7954.22509765625,-137981.21875,-47779.59765625,-18167.875,-332712.53125,-21001.025390625,-65147.97265625,0
28.0,-34084.10546875,-7942.55712890625,-138159.84375,-47835.3203125,-17704.189453125,-332390.875,-21049.775390625,-65643.84375,0
29.0,-30061.193359375,-7918.484375,-135283.71875,-47888.83203125,-17365.89453125,-329888.78125,-21106.90625,-61920.5390625,0
4.0,-34569.11328125,-7928.0732421875,-138408.484375,-47784.89453125,-18148.228515625,-332984.1875,-20999.6171875,-66669.7890625,0
5.0,-32404.37109375,-7905.54296875,-136772.0,-47856.7109375,-17653.427734375,-331209.375,-21075.724609375,-64680.93359375,0
6.0,-28754.287109375,-7898.703125,-134259.046875,-47875.75390625,-17703.048828125,-329334.4375,-21090.27734375,-61346.0078125,0
7.0,-30208.71484375,-7916.5400390625,-135370.6875,-47808.96875,-18263.8984375,-330704.96875,-21009.20703125,-62790.109375,0
8.0,-34169.80078125,-7924.85498046875,-138103.390625,-47779.0625,-18380.642578125,-332840.28125,-20971.455078125,-66545.40625,0
9.0,-33463.0390625,-7902.525390625,-137454.5625,-47840.1484375,-17850.16796875,-331814.1875,-21032.2734375,-65878.7421875,0
10.0,-29434.5625,-7890.18701171875,-134610.421875,-47881.85546875,-17661.876953125,-329462.5,-21075.859375,-62118.88671875,0
13.0,-34369.55859375,-7886.83447265625,-138030.5625,-47809.4375,-18041.744140625,-332282.71875,-20982.451171875,-66826.1640625,0
14.0,-30574.298828125,-7868.66259765625,-135269.09375,-47869.921875,-17675.890625,-329808.03125,-21043.806640625,-63252.7265625,0
16.0,-32493.083984375,-7891.46142578125,-136691.34375,-47766.92578125,-18515.490234375,-331603.25,-20923.17578125,-65086.75390625,0
17.0,-34876.09375,-7865.64501953125,-138222.609375,-47774.63671875,-18211.931640625,-332444.53125,-20916.669921875,-67281.46875,0
18.0,-31888.380859375,-7826.1494140625,-135994.375,-47830.4921875,-17722.2265625,-330231.6875,-20975.611328125,-64431.62109375,0
20.0,-31599.373046875,-7833.1904296875,-135850.9375,-47754.98828125,-18451.98828125,-330768.8125,-20890.1171875,-64161.66015625,0
22.0,-33270.72265625,-7788.06201171875,-136739.890625,-47792.5390625,-17799.474609375,-330701.8125,-20921.96875,-65643.5078125,0
23.0,-29561.564453125,-7757.015625,-134125.9375,-47795.5546875,-17749.25,-328659.65625,-20923.7109375,-62189.83203125,0
25.0,-34620.0078125,-7763.5869140625,-137736.796875,-47682.90234375,-18392.64453125,-331856.65625,-20795.703125,-66959.7421875,0
26.0,-34271.9921875,-7735.89306640625,-137364.84375,-47736.75,-17826.4296875,-330989.09375,-20850.822265625,-66604.34375,0
27.0,-30238.15234375,-7720.87255859375,-134528.140625,-47783.890625,-17530.650390625,-328545.71875,-20900.578125,-62830.14453125,0
30.0,-34820.70703125,-7767.27490234375,-137882.78125,-47738.42578125,-17841.115234375,-331212.3125,-20846.865234375,-67152.0546875,0
31.0,-31112.349609375,-7757.216796875,-135229.203125,-47811.984375,-17393.25390625,-328763.0,-20919.486328125,-63661.29296875,0
0.0,-29117.525390625,-7762.9833984375,-133933.5625,-47791.66796875,-17677.5,-328051.65625,-20885.892578125,-61817.609375,0
1.0,-32325.111328125,-7799.46142578125,-136273.25,-47728.09765625,-18112.890625,-330220.4375,-20821.787109375,-64838.6484375,0
2.0,-34895.94140625,-7821.58984375,-138022.390625,-47754.1171875,-17864.919921875,-331270.4375,-20853.169921875,-67213.140625,0
3.0,-32097.7265625,-7808.84912109375,-135985.375,-47827.87890625,-17303.935546875,-329209.09375,-20937.525390625,-64553.52734375,0
4.0,-28938.822265625,-7812.47021484375,-133863.75,-47833.77734375,-17392.248046875,-327694.59375,-20945.638671875,-61596.59375,0
5.0,-31052.3359375,-7839.359375,-135474.421875,-47769.60546875,-17888.12109375,-329377.15625,-20871.005859375,-63588.60546875,0
6.0,-34632.21484375,-7859.00634765625,-137984.359375,-47763.03515625,-17821.669921875,-331198.5,-20857.998046875,-66923.0625,0
7.0,-33135.47265625,-7852.3681640625,-136863.734375,-47829.75390625,-17229.505859375,-329774.3125,-20930.55078125,-65470.98046875,0
8.0,-29301.591796875,-7860.21337890625,-134240.0625,-47864.7578125,-17103.10546875,-327663.34375,-20975.27734375,-61852.0078125,0
9.0,-29991.25390625,-7886.1640625,-134882.65625,-47808.90234375,-17596.23046875,-328582.0625,-20913.318359375,-62479.30859375,0
10.0,-34000.62109375,-7901.78759765625,-137745.109375,-47762.4296875,-17754.615234375,-330880.78125,-20862.154296875,-66218.109375,0
11.0,-34008.33203125,-7891.1259765625,-137673.703125,-47815.5390625,-17205.90234375,-330289.5625,-20917.20703125,-66169.359375,0
12.0,-30089.7578125,-7906.0791015625,-134940.0625,-47883.33203125,-16869.552734375,-327904.40625,-21003.171875,-62427.54296875,0
13.0,-29249.2890625,-7917.81396484375,-134511.984375,-47833.98046875,-17284.892578125,-327911.375,-20953.953125,-61576.94921875,0
14.0,-33069.42578125,-7947.8544921875,-137293.625,-47770.27734375,-17648.734375,-330305.9375,-20899.705078125,-65114.24609375,0
15.0,-34708.3203125,-7941.75244140625,-138370.875,-47792.671875,-17200.537109375,-330748.15625,-20922.37109375,-66584.09375,0
16.0,-31244.91796875,-7921.03271484375,-135911.21875,-47855.234375,-16721.763671875,-328402.6875,-20990.765625,-63237.50390625,0
19.0,-35057.6796875,-7977.62744140625,-138837.578125,-47780.87109375,-17256.9296875,-330980.90625,-20907.1484375,-66600.1875,0
20.0,-32593.66796875,-7949.732421875,-137035.59375,-47846.98828125,-16664.69921875,-329019.875,-20975.6796875,-64171.8515625,0
21.0,-29229.439453125,-7951.00634765625,-134776.640625,-47861.00390625,-16688.234375,-327277.59375,-20985.3359375,-60908.67578125,0
26.0,-30405.857421875,-7981.7177734375,-135882.65625,-47843.1640625,-17011.84375,-328123.9375,-20919.755859375,-61494.9375,0
27.0,-34574.61328125,-8001.36474609375,-138835.4375,-47806.15234375,-17285.02734375,-330552.28125,-20874.89453125,-65330.6328125,0
28.0,-35117.55859375,-7987.75244140625,-139097.75,-47859.52734375,-16774.53515625,-330260.8125,-20930.6171875,-65731.15625,0
29.0,-31225.875,-7973.33544921875,-136344.0,-47928.32421875,-16399.09375,-327756.5,-20989.0234375,-61926.57421875,0
30.0,-30017.205078125,-7963.41162109375,-135633.40625,-47884.875,-16802.83203125,-327489.40625,-20933.43359375,-60658.22265625,0
31.0,-33749.83203125,-7986.6796875,-138300.796875,-47831.1640625,-17241.84375,-329845.9375,-20859.00390625,-64073.078125,0
0.0,-35830.08984375,-7981.5166015625,-139646.9375,-47862.2109375,-16901.404296875,-330537.75,-20882.337890625,-65927.15625,0
1.0,-32561.078125,-7961.9365234375,-137278.609375,-47937.109375,-16357.8544921875,-328215.15625,-20951.673828125,-62704.68359375,0
2.0,-29959.671875,-7969.78173828125,-135566.890625,-47939.7265625,-16571.291015625,-327042.875,-20946.17578125,-60108.37109375,0
3.0,-32764.658203125,-7989.09375,-137630.984375,-47884.875,-17137.4375,-329029.71875,-20864.099609375,-62637.42578125,0
4.0,-36056.33203125,-7994.4580078125,-139868.015625,-47894.73046875,-17001.583984375,-330580.0625,-20854.107421875,-65653.5,0
5.0,-33937.25390625,-7983.662109375,-138281.421875,-47987.87109375,-16374.4833984375,-328818.78125,-20938.12890625,-63553.53515625,0
6.0,-30295.21484375,-7986.27734375,-135831.6875,-48019.9921875,-16402.4453125,-326863.90625,-20963.2734375,-59996.58984375,0
7.0,-31723.55859375,-8005.857421875,-136989.875,-47965.140625,-17023.51171875,-328152.84375,-20889.78125,-61243.48046875,0
8.0,-35752.3046875,-8022.2861328125,-139799.6875,-47956.82421875,-17158.494140625,-330353.8125,-20856.455078125,-64979.46484375,0
9.0,-35096.4375,-8001.833984375,-139218.515625,-48032.1953125,-16543.26171875,-329391.96875,-20919.486328125,-64275.78515625,0
10.0,-30983.8046875,-7984.66796875,-136379.46875,-48090.80078125,-16317.5537109375,-326921.90625,-20967.56640625,-60259.984375,0
11.0,-30841.58203125,-8012.16064453125,-136456.171875,-48058.94921875,-16872.703125,-327315.875,-20921.56640625,-59998.9375,0
12.0,-34988.87890625,-8048.10205078125,-139408.890625,-48029.3125,-17237.685546875,-329825.75,-20869.1953125,-63853.47265625,0
13.0,-35888.89453125,-8030.064453125,-139926.15625,-48070.484375,-16733.69921875,-329768.0,-20903.595703125,-64635.671875,0
0.0,-30883.69140625,-8078.27734375,-136886.671875,-48221.08984375,-16213.2158203125,-326075.625,-20981.3125,-57412.6171875,1
12.0,-35537.19140625,-8183.3525390625,-140719.6875,-48308.52734375,-15994.2802734375,-328906.875,-20964.951171875,-59258.3125,0
20.0,-35945.01953125,-8959.3828125,-141914.46875,-49496.4140625,-15586.048828125,-326205.5,-21258.5859375,-59255.5625,0
21.0,-31891.533203125,-8958.779296875,-139137.984375,-49524.77734375,-15565.3955078125,-323892.84375,-21289.765625,-55202.27734375,0
23.0,-37707.96875,-8989.69140625,-143409.0625,-49424.52734375,-16402.244140625,-327831.59375,-21176.509765625,-60823.1796875,0
24.0,-37034.734375,-8968.033203125,-142745.75,-49484.67578125,-15755.630859375,-326933.3125,-21242.9609375,-60323.3515625,0
25.0,-32534.32421875,-8950.1962890625,-139571.765625,-49527.79296875,-15479.6318359375,-324135.84375,-21289.162109375,-55880.40625,0
4.0,-37931.93359375,-9019.53125,-143943.828125,-49485.75,-16199.0,-327995.0,-21162.427734375,-61209.484375,0
5.0,-36073.23046875,-9011.484375,-142455.671875,-49568.765625,-15554.1298828125,-326419.28125,-21250.203125,-59537.39453125,0
6.0,-31840.97265625,-9003.6396484375,-139521.203125,-49596.32421875,-15493.712890625,-323933.0,-21280.580078125,-55328.33984375,0
9.0,-37102.9296875,-9012.490234375,-143221.515625,-49538.9921875,-15706.94921875,-327161.03125,-21217.94921875,-60533.63671875,0
10.0,-32684.794921875,-8989.625,-140084.875,-49587.203125,-15378.5126953125,-324392.125,-21266.162109375,-56200.2578125,0
11.0,-31985.8125,-9003.8408203125,-139785.734375,-49540.66796875,-15934.0654296875,-324420.28125,-21216.005859375,-55361.59765625,0
12.0,-36297.26171875,-9028.181640625,-142892.734375,-49483.60546875,-16350.544921875,-327246.0,-21158.13671875,-59569.11328125,0
13.0,-37805.06640625,-9022.0126953125,-143794.171875,-49522.765625,-15898.458984375,-327744.28125,-21201.25390625,-61206.46875,0
14.0,-33811.859375,-9002.8349609375,-140883.359375,-49589.3515625,-15372.142578125,-325045.5,-21276.82421875,-57346.76953125,0
15.0,-31527.490234375,-9001.0908203125,-139429.671875,-49563.19921875,-15718.1474609375,-324041.4375,-21250.740234375,-54970.734375,0
16.0,-35031.32421875,-9028.7177734375,-142029.265625,-49493.328125,-16305.08203125,-326515.5,-21175.83984375,-58332.34765625,0
17.0,-38063.296875,-9037.9716796875,-144051.328125,-49511.3671875,-16064.6884765625,-328062.1875,-21189.853515625,-61432.77734375,0
18.0,-35141.296875,-9020.73828125,-141836.484375,-49589.28515625,-15442.9521484375,-325893.5625,-21273.873046875,-58677.01171875,0
19.0,-31539.15625,-9007.796875,-139396.28125,-49582.7109375,-15551.58203125,-323932.1875,-21272.263671875,-55045.3671875,0
21.0,-37807.6796875,-9039.8486328125,-143940.140625,-49492.65625,-16213.88671875,-328054.5625,-21174.095703125,-61156.37890625,0
22.0,-36331.4609375,-9022.6826171875,-142727.3125,-49563.46875,-15559.62890625,-326690.3125,-21249.197265625,-59861.0703125,0
24.0,-32605.40234375,-9036.630859375,-140323.390625,-49540.53515625,-16020.9013671875,-324953.09375,-21222.375,-56015.1875,0
25.0,-37074.6328125,-9055.607421875,-143488.859375,-49500.5703125,-16292.5419921875,-327737.1875,-21170.541015625,-60425.140625,0
26.0,-37288.00390625,-9042.1962890625,-143457.8125,-49557.76953125,-15732.966796875,-327394.1875,-21231.830078125,-60795.015625,0
27.0,-32901.51953125,-9033.412109375,-140325.203125,-49617.11328125,-15353.0986328125,-324581.75,-21299.220703125,-56504.48828125,0
28.0,-31759.568359375,-9043.2685546875,-139707.8125,-49573.19140625,-15856.482421875,-324321.125,-21250.671875,-55232.65234375,0
29.0,-35885.33984375,-9060.1669921875,-142700.296875,-49508.01171875,-16310.7138671875,-327067.5625,-21173.357421875,-59245.83984375,0
30.0,-37819.078125,-9057.1494140625,-143919.15625,-49547.0390625,-15904.76171875,-327853.84375,-21211.177734375,-61293.50390625,0
31.0,-34043.9375,-9035.2890625,-141153.390625,-49616.44140625,-15345.72265625,-325250.21875,-21286.01171875,-57664.4765625,0
0.0,-31361.193359375,-9028.78515625,-139410.703125,-49590.82421875,-15625.677734375,-323972.5,-21257.310546875,-54905.625,1
1.0,-34568.77734375,-9047.76171875,-141811.140625,-49512.70703125,-16226.0234375,-326293.875,-21172.419921875,-57959.1171875,0
2.0,-37900.08203125,-9047.4931640625,-144054.734375,-49510.08984375,-16062.6767578125,-328049.65625,-21172.75390625,-61340.7109375,0
3.0,-35292.5078125,-9025.7001953125,-142057.640625,-49580.6328125,-15410.095703125,-326043.09375,-21254.5625,-58907.546875,0
4.0,-31461.439453125,-9022.0126953125,-139443.953125,-49595.453125,-15453.0107421875,-323905.5625,-21269.314453125,-55065.4140625,0
5.0,-33300.96484375,-9042.4638671875,-140910.984375,-49522.83203125,-16072.6015625,-325489.46875,-21192.201171875,-56734.6875,0
6.0,-37536.30859375,-9053.595703125,-143872.953125,-49495.20703125,-16163.05859375,-327983.28125,-21159.87890625,-60948.10546875,0
7.0,-36485.015625,-9032.0703125,-142953.296875,-49563.66796875,-15540.31640625,-326860.96875,-21229.482421875,-60062.4375,0
8.0,-32081.701171875,-9018.7939453125,-139878.0,-49604.7734375,-15324.2646484375,-324181.90625,-21274.41015625,-55709.94921875,0
9.0,-32258.994140625,-9032.607421875,-140193.4375,-49550.59375,-15909.3212890625,-324768.03125,-21217.546875,-55724.3671875,0
11.0,-37395.29296875,-9046.4873046875,-143678.5,-49554.6171875,-15719.0185546875,-327556.3125,-21211.9140625,-60936.90625,0
12.0,-33142.11328125,-9032.607421875,-140620.3125,-49619.7265625,-15288.3232421875,-324793.1875,-21284.1328125,-56792.69140625,0
14.0,-35599.6875,-9062.513671875,-142629.890625,-49514.18359375,-16255.7958984375,-327013.59375,-21176.375,-59003.16796875,0
15.0,-37932.26953125,-9067.2744140625,-144143.515625,-49547.7109375,-15901.9453125,-328068.84375,-21210.505859375,-61430.09765625,0
17.0,-31361.326171875,-9047.158203125,-139527.234375,-49608.6640625,-15538.640625,-324024.78125,-21274.0078125,-54940.15625,0
20.0,-35654.8046875,-9044.140625,-142450.90625,-49590.08984375,-15384.279296875,-326395.59375,-21261.87109375,-59283.66015625,0
