25522.828125,-4457.22802734375,-3515.30322265625,-1803.2491455078125,-27.894973754882812,-3090.91064453125,-8186.83935546875,-16666.7109375
24642.99609375,-10703.82421875,-8050.98583984375,-2650.290771484375,-801.4440307617188,-4869.6845703125,-12065.0458984375,-16722.43359375
25622.13671875,-9874.75390625,-7339.9990234375,-1485.273193359375,362.4335021972656,-4263.70654296875,-11452.6298828125,-16517.646484375
25240.66015625,-10999.873046875,-8136.74951171875,-1950.3682861328125,-90.59160614013672,-4674.21875,-12167.2373046875,-16569.748046875
26608.453125,-4931.50927734375,-3663.2939453125,-511.69842529296875,1279.078369140625,-2726.733642578125,-8341.2001953125,-16409.28515625
26341.37109375,-1912.6832275390625,-1527.5850830078125,-899.0093994140625,851.3331298828125,-2207.726318359375,-6615.13232421875,-16532.064453125
24882.048828125,-7641.34521484375,-5857.1396484375,-2423.44287109375,-604.1005249023438,-4052.61669921875,-10138.146484375,-16721.29296875
24898.611328125,-11463.76171875,-8487.8505859375,-2320.580078125,-450.4099426269531,-4893.6904296875,-12474.9541015625,-16617.291015625
26315.419921875,-6844.259765625,-5032.7626953125,-815.8609008789062,1008.17529296875,-3208.65966796875,-9472.958984375,-16397.88671875
26614.6875,-1740.2171630859375,-1315.62353515625,-606.0451049804688,1154.0875244140625,-1993.618896484375,-6452.2548828125,-16455.822265625
25182.65625,-5757.6298828125,-4472.8515625,-2075.091064453125,-267.9526672363281,-3511.816162109375,-8984.5283203125,-16690.91796875
24685.978515625,-11236.3095703125,-8368.2236328125,-2528.920654296875,-658.9517211914062,-4946.462890625,-12373.767578125,-16676.76953125
25914.966796875,-8718.05078125,-6435.0888671875,-1190.632568359375,654.66015625,-3831.6025390625,-10670.5654296875,-16467.220703125
26746.921875,-2336.67333984375,-1765.7652587890625,-351.2352600097656,1416.1392822265625,-2090.848876953125,-6802.14892578125,-16432.419921875
25582.57421875,-3962.092041015625,-3137.245849609375,-1617.8414306640625,161.33486938476562,-2964.511474609375,-7880.06201171875,-16652.427734375
24580.03125,-10391.2802734375,-7808.04443359375,-2629.302490234375,-776.8347778320312,-4807.65869140625,-11847.048828125,-16731.6875
25468.580078125,-10257.572265625,-7571.33984375,-1642.04833984375,213.9732208251953,-4392.18408203125,-11655.47265625,-16527.369140625
26693.076171875,-3696.419189453125,-2726.264404296875,-448.9347229003906,1331.11328125,-2391.390380859375,-7580.5263671875,-16406.201171875
25993.689453125,-2615.287841796875,-2067.781982421875,-1257.0172119140625,500.1649169921875,-2493.247314453125,-7050.9912109375,-16590.736328125
24668.142578125,-8978.4931640625,-6810.19580078125,-2555.206298828125,-727.9515380859375,-4454.880859375,-10990.150390625,-16733.02734375
25086.96875,-11221.826171875,-8286.2822265625,-2057.187255859375,-202.3056182861328,-4782.37890625,-12330.2490234375,-16584.298828125
26495.0625,-5468.08544921875,-4017.278564453125,-610.4036865234375,1181.848388671875,-2854.80908203125,-8663.6025390625,-16413.912109375
26360.080078125,-1847.505615234375,-1421.16845703125,-866.6217041015625,876.6799926757812,-2135.440673828125,-6562.15869140625,-16548.08984375
24887.412109375,-7190.39892578125,-5497.85791015625,-2369.530517578125,-569.0306396484375,-3915.7568359375,-9858.794921875,-16752.876953125
24768.92578125,-11498.697265625,-8510.1123046875,-2409.629638671875,-557.564208984375,-4948.2734375,-12516.259765625,-16664.765625
26166.021484375,-7365.27880859375,-5412.9658203125,-928.1784057617188,880.099853515625,-3387.76416015625,-9809.576171875,-16437.380859375
26624.74609375,-1819.007080078125,-1355.3201904296875,-557.4971313476562,1173.0640869140625,-1992.68017578125,-6495.0361328125,-16466.818359375
25242.8046875,-5258.20263671875,-4084.40087890625,-1985.974609375,-225.17144775390625,-3364.093505859375,-8670.3076171875,-16696.482421875
24597.599609375,-11082.2841796875,-8247.0546875,-2598.926513671875,-770.3974609375,-4944.71923828125,-12282.7734375,-16706.7421875
25756.650390625,-9179.6591796875,-6730.19873046875,-1361.757568359375,449.6723327636719,-3984.488525390625,-10957.091796875,-16487.875
26716.478515625,-2651.162353515625,-1898.1993408203125,-438.3399963378906,1294.63525390625,-2104.79638671875,-6946.2509765625,-16418.94140625
25657.744140625,-3547.623779296875,-2738.46826171875,-1562.1185302734375,175.28236389160156,-2795.06298828125,-7605.26953125,-16635.1953125
24573.662109375,-10029.0478515625,-7496.70703125,-2623.73681640625,-806.339111328125,-4689.43994140625,-11609.6064453125,-16721.025390625
25331.720703125,-10559.3203125,-7744.94580078125,-1782.3948974609375,48.34681701660156,-4481.099609375,-11843.16015625,-16546.8828125
26626.154296875,-4113.3017578125,-2983.890380859375,-473.4769592285156,1287.52734375,-2482.988037109375,-7817.02978515625,-16406.333984375
26077.509765625,-2299.256591796875,-1764.5582275390625,-1136.653076171875,600.4795532226562,-2358.66748046875,-6831.58642578125,-16570.486328125
24691.07421875,-8504.546875,-6423.0859375,-2547.830322265625,-735.9981689453125,-4307.0244140625,-10657.556640625,-16733.630859375
24967.54296875,-11345.341796875,-8347.0341796875,-2192.638916015625,-339.9029235839844,-4834.681640625,-12373.767578125,-16606.091796875
26391.39453125,-5954.23583984375,-4363.41748046875,-701.1964721679688,1097.42578125,-3002.196533203125,-8930.884765625,-16409.75390625
26429.884765625,-1740.4854736328125,-1315.4893798828125,-771.5374145507812,968.2774658203125,-2090.111328125,-6467.07421875,-16484.119140625
24946.5546875,-6680.64501953125,-5131.1328125,-2288.192626953125,-489.23492431640625,-3819.063232421875,-9543.232421875,-16701.04296875
24684.1015625,-11463.828125,-8499.919921875,-2474.270751953125,-613.4212036132812,-5011.90869140625,-12501.3740234375,-16647.599609375
26021.583984375,-7896.2890625,-5799.53955078125,-1051.895263671875,770.6657104492188,-3590.203857421875,-10137.8779296875,-16424.10546875
26622.6015625,-1970.88720703125,-1472.53271484375,-453.9638671875,1298.390380859375,-2080.3212890625,-6598.9716796875,-16426.1171875
25322.6015625,-4798.20361328125,-3718.413330078125,-1884.2518310546875,-104.00265502929688,-3247.685791015625,-8382.3720703125,-16657.0546875
24541.072265625,-10909.3486328125,-8130.0439453125,-2677.71630859375,-823.7063598632812,-4941.43359375,-12171.4619140625,-16710.630859375
25601.751953125,-9627.2529296875,-7088.60888671875,-1493.72216796875,355.7950134277344,-4189.0068359375,-11264.3388671875,-16500.8828125
26671.484375,-2994.619384765625,-2205.4462890625,-408.0981140136719,1365.3114013671875,-2281.285888671875,-7203.54150390625,-16412.236328125
25744.982421875,-3199.607177734375,-2489.22412109375,-1503.51220703125,261.5824279785156,-2730.354736328125,-7420.3984375,-16618.36328125
24548.650390625,-9714.357421875,-7294.87109375,-2698.033935546875,-856.6975708007812,-4662.953125,-11439.755859375,-16739.0625
25194.79296875,-10856.0400390625,-8005.18701171875,-1932.7327880859375,-74.56541442871094,-4671.06689453125,-12087.978515625,-16571.357421875
26542.3359375,-4583.828125,-3386.624267578125,-509.6197204589844,1277.5361328125,-2702.99609375,-8164.3759765625,-16406.53515625
