-20184.361328125,867.8287353515625,569.1647338867188,875.5401000976562,1299.9326171875,-547.3047485351562,-8513.9345703125,-53697.421875
-20559.66796875,1672.7596435546875,1111.5074462890625,-472.1358337402344,-15.154480934143066,-161.33486938476562,-7635.37744140625,-53652.96484375
-20952.34375,-5688.294921875,-5374.54345703125,-1792.0509033203125,-1124.382080078125,-3762.200439453125,-12958.4892578125,-53660.07421875
-20683.85546875,-7814.4150390625,-7023.43115234375,-837.3856811523438,-161.267822265625,-4803.5009765625,-14804.1171875,-53707.14453125
-20236.26171875,-1076.4375,-1060.411376953125,688.8583374023438,1170.7171630859375,-1456.841796875,-9961.0537109375,-53721.09375
-20446.94921875,2743.49755859375,2196.930419921875,-46.67043685913086,386.43927001953125,462.0775451660156,-6906.822265625,-53686.359375
-20948.455078125,-3675.028564453125,-3611.862548828125,-1682.080322265625,-1069.597900390625,-2752.616943359375,-11444.583984375,-53678.84765625
-20829.029296875,-8190.25927734375,-7327.19140625,-1262.1134033203125,-576.9431762695312,-4923.79833984375,-14991.134765625,-53698.2265625
-20321.48828125,-3211.811279296875,-2893.432861328125,457.9201354980469,970.8255615234375,-2465.352294921875,-11518.9482421875,-53710.96875
-20311.630859375,2983.15283203125,2510.8828125,466.5032043457031,853.8812255859375,700.6600341796875,-6765.80517578125,-53679.51953125
-20842.91015625,-1411.8477783203125,-1567.48291015625,-1354.850830078125,-824.5110473632812,-1511.6929931640625,-9715.564453125,-53647.80078125
-20918.81640625,-7790.9453125,-6985.2099609375,-1571.1710205078125,-905.781982421875,-4649.27392578125,-14573.9169921875,-53666.91015625
-20439.505859375,-5210.861328125,-4596.6357421875,59.7462043762207,611.7448120117188,-3372.609619140625,-12915.640625,-53681.8671875
-20224.125,2288.5947265625,1981.88427734375,789.843505859375,1169.1749267578125,437.2000732421875,-7294.2001953125,-53665.1015625
-20712.15234375,711.7241821289062,358.47723388671875,-874.198974609375,-401.72784423828125,-420.235107421875,-8158.20703125,-53637.54296875
-20967.365234375,-6690.9716796875,-6047.30859375,-1795.0013427734375,-1123.2420654296875,-4070.1181640625,-13638.697265625,-53637.20703125
-20579.31640625,-6798.5283203125,-5973.279296875,-428.08056640625,209.07818603515625,-4138.24609375,-14010.98828125,-53659.73828125
-20210.04296875,754.9747924804688,676.3190307617188,842.2807006835938,1300.1337890625,-317.7076721191406,-8453.9208984375,-53675.02734375
-20567.447265625,2352.5654296875,1904.6365966796875,-375.10693359375,98.5041275024414,463.2845458984375,-6976.49267578125,-53650.8203125
-20998.611328125,-4988.841796875,-4600.79296875,-1818.9400634765625,-1145.5714111328125,-3234.00634765625,-12291.4912109375,-53647.33203125
-20750.306640625,-7768.6162109375,-6823.47265625,-919.1930541992188,-209.8157958984375,-4637.53955078125,-14637.7529296875,-53669.125
-20272.470703125,-1274.384521484375,-1084.9534912109375,723.32470703125,1251.7198486328125,-1368.932373046875,-9964.7421875,-53688.5703125
-20433.134765625,3236.353515625,2796.605224609375,95.88896942138672,561.654541015625,987.1199951171875,-6336.85302734375,-53660.4765625
-20965.888671875,-2868.354248046875,-2747.051513671875,-1690.529296875,-1038.3502197265625,-2132.825439453125,-10624.498046875,-53647.6015625
-20899.705078125,-8001.833984375,-7019.07275390625,-1422.6436767578125,-668.607666015625,-4686.08740234375,-14652.6396484375,-53674.15234375
-20326.986328125,3238.968505859375,2889.81201171875,520.683837890625,995.233642578125,1095.4141845703125,-6335.3779296875,-53670.0625
-20867.25,-568.6282958984375,-716.7532958984375,-1298.4573974609375,-675.5143432617188,-910.0735473632812,-8867.3828125,-53644.6484375
-21002.501953125,-7396.12451171875,-6576.30712890625,-1678.6605224609375,-895.6566162109375,-4378.5048828125,-14083.005859375,-53674.48828125
-20542.63671875,-5395.263671875,-4689.57421875,-46.268104553222656,629.8497314453125,-3363.288818359375,-12861.7958984375,-53701.4453125
-20287.15625,2312.8017578125,2123.035400390625,766.3741455078125,1255.810302734375,720.2401733398438,-6999.828125,-53683.20703125
-20762.779296875,1483.5968017578125,1147.9854736328125,-816.129150390625,-259.90606689453125,237.50961303710938,-7279.78369140625,-53652.62890625
-20291.1796875,656.4036254882812,653.7884521484375,939.0413818359375,1405.6116943359375,-134.6468963623047,-8202.3291015625,-53669.59375
-20588.837890625,3038.674560546875,2586.118896484375,-141.6876983642578,301.0779724121094,1108.1546630859375,-6084.0546875,-53621.984375
-21048.166015625,-4254.31884765625,-3902.144775390625,-1748.5321044921875,-1133.3004150390625,-2630.0400390625,-11334.412109375,-53614.140625
-20837.2109375,-7716.1787109375,-6697.87841796875,-978.4698486328125,-337.82421875,-4373.27490234375,-14176.9501953125,-53640.359375
-20339.66015625,-1493.4539794921875,-1156.09912109375,744.0447998046875,1188.48681640625,-1155.763916015625,-9673.3193359375,-53658.6640625
-20456.001953125,3700.97900390625,3316.283203125,319.3169860839844,678.598876953125,1566.87939453125,-5513.951171875,-53641.96875
-20994.25390625,-2013.9366455078125,-1938.49951171875,-1500.62890625,-971.1608276367188,-1465.7601318359375,-9512.6552734375,-53618.4296875
-20960.927734375,-7731.53466796875,-6740.7265625,-1359.947021484375,-729.2926025390625,-4380.1142578125,-13982.6904296875,-53638.8828125
-20443.529296875,-3662.62353515625,-3060.93701171875,455.4390869140625,940.5836181640625,-2287.186767578125,-11175.021484375,-53650.484375
-20336.173828125,3472.454833984375,3183.64794921875,782.7356567382812,1125.52197265625,1507.9378662109375,-5648.79931640625,-53641.23046875
-20868.658203125,284.3812255859375,127.67314910888672,-1099.571533203125,-629.3132934570312,-202.1044464111328,-7682.8525390625,-53619.90625
-21049.841796875,-6961.74072265625,-6117.51513671875,-1668.401123046875,-1017.428955078125,-3950.089111328125,-13198.4130859375,-53642.97265625
-20595.9453125,-5551.5693359375,-4725.64990234375,-12.002885818481445,587.8060913085938,-3231.927734375,-12440.0849609375,-53671.13671875
-20277.43359375,2369.128173828125,2246.14892578125,1027.218994140625,1463.74853515625,970.0879516601562,-6445.95166015625,-53656.18359375
-20731.8671875,2322.055419921875,1948.49072265625,-508.8150634765625,-16.897916793823242,878.691650390625,-6135.68701171875,-53629.359375
-21105.431640625,-5449.04150390625,-4918.232421875,-1721.5758056640625,-1032.315185546875,-3208.7265625,-11919.87109375,-53643.2421875
-20767.271484375,-6887.57763671875,-5949.40771484375,-522.7625122070312,168.30860900878906,-3918.036865234375,-13285.71875,-53670.46484375
-20338.185546875,555.7537231445312,632.3978271484375,1027.8895263671875,1542.0689697265625,9.119510650634766,-7782.5634765625,-53681.6640625
-20615.7265625,3716.133544921875,3230.921875,54.985286712646484,550.2551879882812,1668.53515625,-5084.1943359375,-53654.640625
-21100.40234375,-3386.75830078125,-3180.027099609375,-1632.86181640625,-952.5194702148438,-2113.379638671875,-10226.7265625,-53641.09765625
-20922.705078125,-7512.26416015625,-6573.49072265625,-993.6243286132812,-259.9731140136719,-4247.88134765625,-13597.1904296875,-53661.94921875
-20409.93359375,-1613.4827880859375,-1317.366943359375,834.4352416992188,1396.5592041015625,-1156.6356201171875,-9363.390625,-53672.27734375
-20463.578125,4239.4326171875,3753.818603515625,575.2667846679688,1036.204345703125,2007.2982177734375,-4683.87451171875,-53644.3828125
-21017.72265625,-1002.7438354492188,-1124.7843017578125,-1316.83056640625,-689.595947265625,-851.3331298828125,-8332.349609375,-53622.1875
-21036.029296875,-7280.92333984375,-6470.56103515625,-1327.559326171875,-570.3717651367188,-4153.40087890625,-13255.4765625,-53637.07421875
-20518.697265625,-3739.602783203125,-3225.82568359375,486.2174377441406,1122.0350341796875,-2274.11083984375,-10852.3515625,-53649.41015625
-20362.927734375,3807.93212890625,3404.662109375,995.9712524414062,1473.13623046875,1824.17041015625,-4987.97021484375,-53639.95703125
-20893.267578125,1291.8189697265625,916.175537109375,-841.5430908203125,-265.3375244140625,418.7598876953125,-6504.625,-53618.1640625
-21118.505859375,-6335.64599609375,-5727.25390625,-1580.7598876953125,-847.4439086914062,-3638.885986328125,-12307.78515625,-53634.7265625
-20676.74609375,-5608.83447265625,-4880.681640625,-48.41387176513672,602.0888671875,-3203.63037109375,-12023.60546875,-53656.51953125
-20335.234375,2415.7314453125,2220.802001953125,1117.2071533203125,1567.0135498046875,1152.947509765625,-5907.83349609375,-53646.66015625
-20751.916015625,3180.697509765625,2641.23828125,-286.3928527832031,180.9820556640625,1489.6988525390625,-4959.0693359375,-53618.02734375
-21153.443359375,-4699.63232421875,-4341.7587890625,-1677.587646484375,-1041.300537109375,-2732.90283203125,-10785.69921875,-53624.80078125
-20844.5859375,-6836.54833984375,-6001.912109375,-536.173583984375,95.7548599243164,-3865.264404296875,-12696.9736328125,-53651.890625
-20371.779296875,467.911376953125,489.7713623046875,1094.877685546875,1531.072021484375,68.53044128417969,-7272.6083984375,-53660.40625
-20597.822265625,4411.1611328125,3794.92333984375,302.8884582519531,677.9283447265625,2199.27734375,-3950.089111328125,-53630.8359375
-20995.125,-7283.60546875,-6484.30712890625,-978.4027709960938,-386.7745361328125,-4115.5146484375,-12800.775390625,-53651.69140625
-21114.013671875,-6919.89794921875,-6253.03369140625,-1339.0928955078125,-797.2196044921875,-3948.14453125,-12294.3076171875,-53636.3359375
-20623.3046875,-3957.599365234375,-3526.635498046875,473.34283447265625,900.2164306640625,-2399.302978515625,-10365.4638671875,-53672.2109375
-20404.97265625,3948.94921875,3424.91259765625,1157.2391357421875,1417.8826904296875,1947.149658203125,-4244.52880859375,-53657.390625
-20908.623046875,2169.77294921875,1574.6578369140625,-633.26953125,-291.28790283203125,905.781982421875,-5215.5556640625,-53630.234375
-20754.330078125,-5745.09033203125,-5162.1796875,-38.69086456298828,396.63165283203125,-3390.781494140625,-11563.0703125,-53664.02734375
-20365.9453125,2339.28857421875,1963.779296875,1294.3670654296875,1539.7891845703125,1002.7438354492188,-5471.7734375,-53656.65234375
-20734.212890625,3904.9609375,3101.237060546875,-35.87454605102539,218.8011932373047,1811.2957763671875,-3920.718994140625,-53621.44921875
-21175.638671875,-3985.02490234375,-3953.03955078125,-1560.5762939453125,-1122.1021728515625,-2518.661376953125,-9768.404296875,-53624.33203125
-20906.076171875,-6889.38818359375,-6244.92041015625,-608.6602783203125,-168.04039001464844,-4022.575927734375,-12244.3515625,-53649.9453125
-20418.986328125,141.0171356201172,4.626810550689697,1137.860107421875,1377.046142578125,-198.68463134765625,-7065.40771484375,-53660.54296875
-20588.435546875,4804.64111328125,3958.605224609375,529.6692504882812,692.0099487304688,2349.346923828125,-3208.86083984375,-53631.91015625
-21117.298828125,-1727.40966796875,-2014.1378173828125,-1290.9471435546875,-971.6301879882812,-1264.7286376953125,-7877.04443359375,-53607.90234375
-21040.521484375,-7231.97314453125,-6646.9833984375,-979.2074584960938,-576.8760986328125,-4246.27197265625,-12294.3076171875,-53632.3125
