1-31,CP3,C3,F5,PO3,PO4,F6,C4,CP4,Marker
5.0,-95794.2890625,520050.09375,520531.34375,520557.09375,520401.59375,520521.15625,520319.59375,-83618.671875,0
6.0,-96329.9296875,517581.4375,518063.25,518087.375,517932.9375,518052.65625,517850.40625,-84944.8203125,0
7.0,-97302.6328125,508513.03125,508995.5625,509016.96875,508866.28125,508986.65625,508779.84375,-86187.15625,0
8.0,-96926.8515625,509242.71875,509724.9375,509746.71875,509596.25,509716.40625,509509.28125,-85089.859375,0
10.0,-96043.203125,519545.21875,520026.75,520051.09375,519896.34375,520015.875,519814.3125,-84436.2109375,0
12.0,-97156.7890625,507748.875,508231.28125,508252.78125,508102.46875,508222.6875,508014.8125,-85569.0390625,0
13.0,-96072.1015625,516076.0,516558.0625,516581.9375,516428.4375,516548.1875,516344.21875,-83830.8359375,0
16.0,-97297.0625,507149.71875,507632.9375,507653.53125,507503.1875,507623.6875,507415.8125,-85938.109375,0
17.0,-96359.1640625,513419.46875,513901.875,513925.0625,513772.71875,513892.0625,513687.5625,-84226.5234375,0
18.0,-95744.3359375,520697.15625,521178.5,521204.03125,521048.875,521167.5625,520967.0,-83733.5390625,0
19.0,-96539.875,515682.78125,516164.84375,516187.96875,516034.8125,516154.125,515951.34375,-85338.3671875,0
20.0,-97335.6875,507559.375,508042.5625,508063.09375,507913.34375,508033.3125,507825.90625,-86158.390625,0
22.0,-95760.6953125,519727.75,520209.6875,520234.15625,520079.0625,520198.40625,519997.03125,-83607.5390625,0
23.0,-96213.7890625,518107.5,518589.28125,518613.375,518459.125,518578.5625,518376.375,-84822.7109375,0
24.0,-97229.3359375,508921.875,509404.46875,509425.84375,509275.0625,509395.40625,509188.75,-86170.2578125,0
25.0,-96954.75,508821.5,509304.28125,509326.0625,509175.21875,509295.4375,509088.21875,-85198.6953125,0
27.0,-95950.7265625,519885.65625,520366.71875,520391.46875,520236.375,520355.65625,520154.4375,-84329.65625,0
28.0,-97009.0625,511055.03125,511537.21875,511558.75,511407.40625,511527.96875,511322.1875,-85982.5703125,0
29.0,-97153.703125,507516.40625,507998.59375,508019.4375,507869.78125,507990.46875,507782.8125,-85643.3359375,0
30.0,-96095.96875,515457.125,515939.0625,515962.53125,515809.65625,515929.46875,515725.625,-83896.75,0
31.0,-95771.5546875,520740.34375,521221.8125,521246.625,521091.46875,521210.75,521009.90625,-83929.203125,0
1.0,-97271.046875,507159.3125,507642.46875,507663.09375,507513.4375,507633.8125,507425.8125,-85978.140625,0
2.0,-96378.875,512815.78125,513298.09375,513320.625,513168.6875,513288.5625,513083.375,-84295.6640625,0
3.0,-95693.1015625,520550.1875,521031.5,521056.71875,520901.875,521020.375,520819.0,-83646.8359375,0
5.0,-97279.296875,507800.5625,508283.375,508303.875,508154.09375,508274.4375,508066.78125,-86155.703125,0
6.0,-96688.7421875,510351.5,510834.40625,510855.8125,510704.71875,510824.625,510618.6875,-84803.8046875,0
7.0,-95723.8125,519360.75,519842.6875,519867.03125,519712.34375,519831.5,519630.0625,-83570.0546875,0
9.0,-97126.7421875,509363.75,509846.15625,509867.34375,509717.15625,509836.78125,509630.1875,-86117.4140625,0
11.0,-95877.1015625,517356.53125,517838.40625,517862.40625,517708.71875,517827.6875,517624.96875,-83691.4921875,0
12.0,-95856.3828125,520175.625,520657.6875,520681.9375,520527.0625,520646.0,520445.4375,-84218.546875,0
14.0,-97145.8515625,507351.375,507834.5625,507855.6875,507705.6875,507825.1875,507617.84375,-85739.5625,0
15.0,-96125.609375,514843.53125,515326.03125,515349.5,515196.4375,515315.78125,515111.9375,-84000.015625,0
16.0,-95706.3828125,520782.25,521263.78125,521288.65625,521133.15625,521252.375,521051.15625,-83851.8203125,0
17.0,-96608.140625,514274.96875,514757.625,514779.8125,514627.46875,514746.625,514543.09375,-85538.0625,0
21.0,-96293.5859375,516872.8125,517354.25,517378.0625,517224.03125,517343.28125,517141.03125,-85051.5078125,0
23.0,-96711.46875,509866.8125,510349.40625,510370.40625,510220.0625,510339.875,510133.4375,-84885.6796875,0
25.0,-95997.3359375,519044.9375,519526.53125,519550.78125,519396.4375,519515.1875,519313.28125,-84564.75,0
26.0,-97047.75,509856.6875,510339.6875,510361.15625,510210.1875,510329.5625,510124.03125,-86079.3984375,0
27.0,-96974.2578125,508120.75,508603.75,508624.6875,508474.75,508594.4375,508387.71875,-85408.84375,0
28.0,-95907.6796875,516801.875,517283.71875,517307.65625,517154.03125,517273.40625,517070.625,-83748.890625,0
30.0,-96822.71875,512243.0625,512725.09375,512747.4375,512595.28125,512715.1875,512510.34375,-85836.9921875,0
31.0,-97167.109375,507257.6875,507741.09375,507761.0625,507612.0,507731.84375,507524.5,-85832.5,0
0.0,-96172.6796875,514229.8125,514712.5,514734.875,514582.53125,514702.375,514498.59375,-84092.8203125,0
1.0,-95666.4140625,520783.125,521265.0,521289.75,521133.96875,521253.3125,521052.90625,-83805.0859375,0
2.0,-96531.0234375,514904.875,515387.46875,515410.1875,515256.5,515376.9375,515173.28125,-85462.421875,0
4.0,-96475.5078125,511629.75,512111.75,512133.8125,511981.8125,512102.09375,511896.84375,-84557.9140625,0
5.0,-95651.3984375,520116.53125,520597.9375,520622.75,520466.96875,520587.0625,520385.625,-83623.765625,0
6.0,-96212.984375,517449.34375,517930.0625,517954.21875,517799.84375,517920.34375,517717.84375,-84978.6875,0
9.0,-95731.1875,518513.59375,518994.84375,519019.25,518864.875,518984.71875,518782.8125,-83634.0234375,0
10.0,-95918.7421875,519448.0625,519929.3125,519953.65625,519799.09375,519918.71875,519716.5,-84480.328125,0
12.0,-96980.296875,507848.65625,508330.96875,508351.625,508202.21875,508322.71875,508114.71875,-85519.484375,0
14.0,-95675.46875,520599.1875,521079.78125,521104.65625,520949.625,521069.0625,520868.4375,-84010.5390625,0
15.0,-96661.8515625,512870.75,513351.875,513374.0625,513222.46875,513342.5625,513137.6875,-85719.109375,0
16.0,-97108.5078125,507201.625,507683.84375,507704.46875,507555.34375,507675.96875,507467.78125,-85873.0,0
18.0,-95569.3203125,520725.59375,521207.0625,521231.9375,521076.5,521196.1875,520995.375,-83711.40625,0
20.0,-97137.0078125,507549.59375,508032.78125,508052.90625,507903.625,508023.1875,507816.125,-86086.90625,0
21.0,-96449.0859375,511081.0625,511564.03125,511585.15625,511434.21875,511554.1875,511348.25,-84634.359375,0
22.0,-95561.4765625,519817.34375,520298.78125,520323.46875,520168.71875,520288.125,520086.375,-83572.6015625,0
23.0,-96049.3046875,517972.03125,518453.5625,518477.4375,518323.40625,518442.5625,518240.53125,-84814.9375,0
25.0,-96754.921875,508966.46875,509449.46875,509470.59375,509320.25,509440.40625,509233.28125,-85154.3046875,0
26.0,-95691.4296875,518022.65625,518504.40625,518528.8125,518374.5,518494.40625,518291.5625,-83626.3125,0
27.0,-95785.640625,519799.78125,520281.03125,520305.90625,520150.46875,520270.03125,520068.9375,-84330.9296875,0
31.0,-95610.15625,520718.90625,521200.03125,521224.8125,521069.59375,521188.625,520988.0625,-83939.6640625,0
1.0,-97102.6015625,507201.03125,507684.3125,507705.03125,507554.9375,507674.78125,507467.84375,-85965.0,0
2.0,-96193.0703125,513002.84375,513484.5,513507.3125,513355.625,513475.3125,513270.34375,-84275.609375,0
3.0,-95518.7578125,520591.4375,521072.46875,521097.15625,520942.25,521062.15625,520860.25,-83664.46875,0
4.0,-96257.0390625,516142.71875,516624.375,516647.5625,516494.34375,516614.09375,516410.25,-85193.796875,0
6.0,-96487.90625,510544.875,511027.8125,511049.40625,510898.3125,511018.34375,510812.5,-84725.28125,0
8.0,-95941.0078125,518475.96875,518957.5625,518982.15625,518827.46875,518947.15625,518745.25,-84672.375,0
9.0,-96961.5859375,509295.3125,509777.5625,509799.09375,509648.40625,509768.71875,509561.84375,-86067.53125,0
10.0,-96747.4140625,508595.65625,509077.90625,509098.75,508948.90625,509069.0625,508862.0625,-85215.5234375,0
13.0,-96709.796875,511522.6875,512004.40625,512026.875,511875.1875,511995.34375,511789.875,-85844.03125,0
14.0,-96933.828125,507462.75,507945.0625,507965.78125,507816.1875,507936.90625,507728.8125,-85631.265625,0
15.0,-95900.375,515047.5,515528.75,515552.5625,515399.34375,515519.5625,515315.0625,-83892.4609375,0
18.0,-97033.7421875,507266.34375,507749.125,507770.0,507619.71875,507740.28125,507533.34375,-85932.546875,0
19.0,-96202.5234375,512412.625,512894.75,512916.875,512765.28125,512885.25,512680.3125,-84319.6640625,0
20.0,-95446.8125,520423.1875,520904.25,520929.03125,520773.875,520893.4375,520692.21875,-83558.65625,0
21.0,-96093.0859375,516748.625,517229.875,517253.875,517099.84375,517219.6875,517016.84375,-84997.328125,0
23.0,-96485.359375,510039.40625,510521.59375,510542.9375,510392.65625,510512.8125,510306.09375,-84796.4921875,0
25.0,-95801.6015625,518939.78125,519421.1875,519445.53125,519291.21875,519410.59375,519208.75,-84513.65625,0
26.0,-96837.8671875,509780.59375,510262.78125,510283.75,510133.75,510253.65625,510047.25,-85975.796875,0
27.0,-96746.34375,508266.46875,508749.40625,508769.84375,508620.46875,508740.5,508533.5625,-85283.71875,0
29.0,-95585.2109375,520363.03125,520843.875,520868.84375,520713.125,520833.03125,520631.9375,-84055.203125,0
30.0,-96595.6640625,512136.96875,512618.4375,512640.15625,512488.0625,512608.375,512403.5,-85721.65625,0
31.0,-96909.015625,507349.5,507832.21875,507852.40625,507702.65625,507823.09375,507615.15625,-85673.0390625,0
1.0,-95437.828125,520807.59375,521289.53125,521314.0,521158.1875,521278.1875,521076.96875,-83701.5546875,0
2.0,-96306.4609375,514782.6875,515264.96875,515287.15625,515133.65625,515254.15625,515050.125,-85353.390625,0
3.0,-96989.6171875,507402.8125,507885.875,507905.84375,507755.71875,507876.8125,507668.875,-85948.90625,0
4.0,-96213.5859375,511842.875,512324.125,512346.59375,512194.84375,512315.40625,512110.0,-84396.109375,0
8.0,-96506.8828125,509580.75,510063.09375,510084.6875,509933.8125,510054.09375,509847.5625,-84892.3203125,0
9.0,-95492.5390625,518650.4375,519131.84375,519156.5625,519002.21875,519121.25,518919.8125,-83487.6484375,0
10.0,-95696.9296875,519356.59375,519837.59375,519862.65625,519707.84375,519826.78125,519625.625,-84345.8828125,0
12.0,-96761.4921875,507973.375,508456.03125,508477.15625,508327.28125,508448.125,508239.71875,-85362.2421875,0
13.0,-95696.9921875,516410.65625,516892.84375,516916.53125,516763.3125,516882.65625,516679.15625,-83698.1953125,0
14.0,-95499.78125,520556.03125,521037.21875,521061.9375,520906.71875,521025.9375,520824.5625,-83949.0546875,0
15.0,-96497.2265625,512740.875,513222.9375,513244.78125,513092.78125,513213.53125,513007.75,-85638.109375,0
16.0,-96902.578125,507261.96875,507745.125,507765.09375,507615.6875,507736.46875,507528.0,-85743.3828125,0
18.0,-95381.296875,520747.0,521227.84375,521252.53125,521097.40625,521217.3125,521015.6875,-83634.296875,0
19.0,-96196.8203125,515398.0,515879.84375,515902.78125,515749.09375,515869.875,515666.40625,-85235.640625,0
20.0,-96957.8984375,507551.40625,508034.1875,508054.84375,507904.3125,508025.0625,507817.75,-85972.0390625,0
21.0,-96253.21875,511278.1875,511760.0625,511782.125,511630.84375,511750.71875,511544.71875,-84492.3984375,0
22.0,-95401.28125,519912.21875,520393.15625,520418.03125,520263.1875,520382.75,520180.71875,-83494.484375,0
24.0,-96896.40625,508797.34375,509280.0,509300.9375,509150.78125,509271.09375,509064.15625,-86025.21875,0
25.0,-96561.1328125,509148.1875,509631.03125,509652.5,509502.09375,509622.25,509415.25,-85012.34375,0
26.0,-95528.6875,518182.34375,518664.0625,518689.0,518534.25,518653.78125,518451.4375,-83545.3125,0
31.0,-95522.71875,520695.21875,521175.875,521201.34375,521045.125,521165.34375,520964.0625,-83910.765625,0
1.0,-96994.4453125,507268.6875,507750.8125,507772.0,507622.0,507742.5,507534.84375,-85866.0234375,4
2.0,-96096.578125,513219.5,513700.5625,513723.75,513571.40625,513691.5625,513486.375,-84200.5078125,0
3.0,-95466.125,520651.3125,521132.5,521157.625,521001.8125,521121.75,520920.40625,-83645.5625,0
4.0,-96212.2421875,516018.25,516500.375,516523.65625,516369.4375,516489.84375,516286.40625,-85182.1328125,0
5.0,-97021.671875,507789.1875,508272.15625,508292.75,508142.40625,508263.53125,508054.90625,-86066.3203125,0
7.0,-95504.2109375,519605.1875,520086.28125,520111.90625,519956.875,520076.4375,519874.125,-83563.015625,0
8.0,-95926.1171875,518381.28125,518862.46875,518886.9375,518732.3125,518851.8125,518650.09375,-84724.8828125,0
9.0,-96923.03125,509260.90625,509743.375,509764.5,509613.8125,509733.96875,509527.59375,-86082.28125,0
10.0,-96687.53125,508791.90625,509274.4375,509295.90625,509145.625,509265.9375,509059.0,-85198.9609375,0
12.0,-95683.9140625,520075.5625,520556.40625,520580.84375,520425.875,520545.34375,520343.9375,-84254.9609375,0
13.0,-96719.7890625,511446.90625,511929.09375,511950.40625,511799.34375,511919.25,511713.90625,-85895.4609375,0
14.0,-96896.6796875,507606.1875,508089.25,508109.6875,507960.03125,508080.0,507872.375,-85631.8671875,0
15.0,-95865.96875,515275.8125,515757.34375,515781.15625,515627.71875,515747.15625,515543.5,-83921.9609375,0
16.0,-95500.7890625,520817.46875,521297.90625,521323.8125,521168.09375,521286.90625,521086.03125,-83874.0859375,0
18.0,-96987.7421875,507369.59375,507851.1875,507871.78125,507722.3125,507842.75,507634.9375,-85941.6015625,0
19.0,-96143.71875,512670.59375,513152.0625,513174.4375,513022.90625,513142.875,512937.53125,-84321.7421875,0
20.0,-95441.109375,520526.03125,521007.4375,521032.3125,520876.75,520996.71875,520795.0,-83626.3828125,0
21.0,-96108.84375,516648.5,517130.4375,517153.4375,516999.6875,517119.09375,516916.0625,-85083.2265625,0
23.0,-96435.2734375,510293.8125,510775.8125,510797.40625,510646.71875,510766.96875,510560.78125,-84792.9453125,0
24.0,-95486.0390625,519250.25,519731.5625,519756.25,519601.40625,519721.125,519519.28125,-83549.875,0
25.0,-95811.125,518873.28125,519354.3125,519379.1875,519224.3125,519343.71875,519141.5625,-84572.53125,0
28.0,-95636.109375,517201.25,517683.15625,517706.96875,517553.28125,517672.90625,517469.875,-83659.5078125,0
29.0,-95563.3515625,520345.34375,520826.90625,520851.53125,520696.09375,520815.3125,520614.5,-84097.0390625,0
30.0,-96594.796875,512058.59375,512540.71875,512562.5,512410.6875,512530.5,512325.78125,-85765.4453125,0
31.0,-96875.8203125,507498.5,507981.21875,508001.75,507852.125,507971.75,507764.6875,-85662.109375,0
2.0,-96288.8203125,514680.5,515162.375,515185.28125,515031.53125,515151.625,514947.4375,-85384.8359375,0
4.0,-96171.40625,512096.65625,512579.0,512600.90625,512449.1875,512569.40625,512364.15625,-84389.9375,0
5.0,-95393.1640625,520312.53125,520794.34375,520818.46875,520663.4375,520782.71875,520581.5,-83550.9453125,0
6.0,-95991.1640625,517224.96875,517706.25,517730.25,517576.03125,517695.71875,517492.65625,-84935.296875,0
9.0,-95472.6953125,518850.59375,519332.0,519355.9375,519202.03125,519321.46875,519119.4375,-83516.28125,0
10.0,-95703.5,519308.0,519789.25,519813.03125,519658.8125,519778.25,519576.6875,-84412.5390625,0
11.0,-96737.6875,510261.84375,510744.5,510765.5,510614.875,510735.5,510529.0625,-85923.625,0
12.0,-96697.4609375,508199.0,508682.0,508702.59375,508552.875,508673.21875,508465.90625,-85330.9296875,0
14.0,-95482.015625,520562.375,521043.375,521068.3125,520913.09375,521032.03125,520831.40625,-83972.1875,0
15.0,-96474.96875,512673.9375,513155.53125,513177.40625,513025.1875,513145.53125,512940.15625,-85643.6015625,0
16.0,-96848.0,507432.3125,507915.15625,507935.21875,507785.96875,507906.375,507698.125,-85706.1640625,0
17.0,-95890.578125,514087.75,514569.3125,514591.78125,514440.3125,514559.46875,514355.28125,-84019.125,0
18.0,-95355.953125,520814.4375,521295.15625,521319.84375,521165.21875,521284.15625,521082.9375,-83648.3125,0
19.0,-96166.984375,515308.21875,515789.40625,515812.125,515659.65625,515779.34375,515574.96875,-85226.7890625,0
21.0,-96184.4140625,511559.40625,512041.34375,512063.40625,511912.59375,512032.90625,511826.4375,-84436.609375,0
22.0,-95337.4453125,520065.09375,520546.28125,520571.03125,520416.28125,520535.5,520333.53125,-83462.8359375,0
23.0,-95850.4140625,517773.5,518255.28125,518278.875,518124.875,518244.21875,518041.59375,-84737.21875,0
